"datetime","date","cphyll-i-subdaily-ugpL","epoch"
"2019-04-30 06:00:26","2019-04-30",7.77,1556604026000
"2019-04-30 07:00:26","2019-04-30",8.12,1556607626000
"2019-04-30 08:00:26","2019-04-30",8.8,1556611226000
"2019-04-30 09:00:26","2019-04-30",8.57,1556614826000
"2019-04-30 10:00:26","2019-04-30",7.83,1556618426000
"2019-04-30 11:00:26","2019-04-30",6.65,1556622026000
"2019-04-30 12:00:26","2019-04-30",7.69,1556625626000
"2019-04-30 13:00:26","2019-04-30",6.45,1556629226000
"2019-04-30 14:00:26","2019-04-30",6.55,1556632826000
"2019-04-30 15:00:26","2019-04-30",8.98,1556636426000
"2019-04-30 16:00:26","2019-04-30",10.03,1556640026000
"2019-04-30 17:00:26","2019-04-30",5.35,1556643626000
"2019-04-30 18:00:26","2019-04-30",4.58,1556647226000
"2019-04-30 19:00:26","2019-04-30",8.36,1556650826000
"2019-04-30 20:00:26","2019-04-30",5.6,1556654426000
"2019-04-30 21:00:26","2019-04-30",8.35,1556658026000
"2019-04-30 22:00:26","2019-04-30",5.76,1556661626000
"2019-04-30 23:00:26","2019-04-30",7.16,1556665226000
"2019-05-01 00:00:26","2019-05-01",7.08,1556668826000
"2019-05-01 01:00:26","2019-05-01",10.46,1556672426000
"2019-05-01 02:00:26","2019-05-01",9.54,1556676026000
"2019-05-01 03:00:26","2019-05-01",9.01,1556679626000
"2019-05-01 04:00:26","2019-05-01",8.63,1556683226000
"2019-05-01 05:00:26","2019-05-01",8.72,1556686826000
"2019-05-01 06:00:26","2019-05-01",8.08,1556690426000
"2019-05-01 07:00:26","2019-05-01",7.76,1556694026000
"2019-05-01 08:00:26","2019-05-01",7.65,1556697626000
"2019-05-01 09:00:26","2019-05-01",6.65,1556701226000
"2019-05-01 10:00:26","2019-05-01",6.08,1556704826000
"2019-05-01 11:00:26","2019-05-01",5.83,1556708426000
"2019-05-01 12:00:26","2019-05-01",7.28,1556712026000
"2019-05-01 13:00:26","2019-05-01",7.01,1556715626000
"2019-05-01 14:00:26","2019-05-01",7.6,1556719226000
"2019-05-01 15:00:26","2019-05-01",7.83,1556722826000
"2019-05-01 16:00:26","2019-05-01",8.8,1556726426000
"2019-05-01 17:00:26","2019-05-01",14.32,1556730026000
"2019-05-01 18:00:26","2019-05-01",8.94,1556733626000
"2019-05-01 19:00:26","2019-05-01",8.31,1556737226000
"2019-05-01 20:00:26","2019-05-01",8.42,1556740826000
"2019-05-01 21:00:26","2019-05-01",10.07,1556744426000
"2019-05-01 22:00:26","2019-05-01",8.47,1556748026000
"2019-05-01 23:00:26","2019-05-01",9.73,1556751626000
"2019-05-02 00:00:26","2019-05-02",10.28,1556755226000
"2019-05-02 01:00:26","2019-05-02",8.66,1556758826000
"2019-05-02 02:00:26","2019-05-02",10.34,1556762426000
"2019-05-02 03:00:26","2019-05-02",10.99,1556766026000
"2019-05-02 04:00:26","2019-05-02",10.63,1556769626000
"2019-05-02 05:00:26","2019-05-02",8.75,1556773226000
"2019-05-02 06:00:26","2019-05-02",9.05,1556776826000
"2019-05-02 07:00:26","2019-05-02",10.7,1556780426000
"2019-05-02 08:00:26","2019-05-02",11.49,1556784026000
"2019-05-02 09:00:26","2019-05-02",11.46,1556787626000
"2019-05-02 10:00:26","2019-05-02",12.34,1556791226000
"2019-05-02 11:00:26","2019-05-02",10.19,1556794826000
"2019-05-02 12:00:26","2019-05-02",13.78,1556798426000
"2019-05-02 13:00:26","2019-05-02",14.78,1556802026000
"2019-05-02 14:00:26","2019-05-02",18.04,1556805626000
"2019-05-02 15:00:26","2019-05-02",22.16,1556809226000
"2019-05-02 16:00:26","2019-05-02",15.76,1556812826000
"2019-05-02 17:00:26","2019-05-02",20.94,1556816426000
"2019-05-02 18:00:26","2019-05-02",14.79,1556820026000
"2019-05-02 19:00:26","2019-05-02",11.67,1556823626000
"2019-05-02 20:00:26","2019-05-02",11.15,1556827226000
"2019-05-02 21:00:26","2019-05-02",13.9,1556830826000
"2019-05-02 22:00:26","2019-05-02",17.14,1556834426000
"2019-05-02 23:00:26","2019-05-02",16.2,1556838026000
"2019-05-03 00:00:26","2019-05-03",15.02,1556841626000
"2019-05-03 01:00:26","2019-05-03",15.27,1556845226000
"2019-05-03 02:00:26","2019-05-03",16.14,1556848826000
"2019-05-03 03:00:26","2019-05-03",15.0,1556852426000
"2019-05-03 04:00:26","2019-05-03",13.43,1556856026000
"2019-05-03 05:00:26","2019-05-03",14.89,1556859626000
"2019-05-03 06:00:26","2019-05-03",13.05,1556863226000
"2019-05-03 07:00:26","2019-05-03",13.73,1556866826000
"2019-05-03 08:00:26","2019-05-03",14.38,1556870426000
"2019-05-03 09:00:26","2019-05-03",14.71,1556874026000
"2019-05-03 10:00:26","2019-05-03",15.83,1556877626000
"2019-05-03 11:00:26","2019-05-03",13.71,1556881226000
"2019-05-03 12:00:26","2019-05-03",13.47,1556884826000
"2019-05-03 13:00:26","2019-05-03",15.02,1556888426000
"2019-05-03 14:00:26","2019-05-03",17.81,1556892026000
"2019-05-03 15:00:26","2019-05-03",22.53,1556895626000
"2019-05-03 16:00:26","2019-05-03",16.88,1556899226000
"2019-05-03 17:00:26","2019-05-03",21.66,1556902826000
"2019-05-03 18:00:26","2019-05-03",17.44,1556906426000
"2019-05-03 19:00:26","2019-05-03",13.31,1556910026000
"2019-05-03 20:00:26","2019-05-03",17.19,1556913626000
"2019-05-03 21:00:26","2019-05-03",16.16,1556917226000
"2019-05-03 22:00:26","2019-05-03",17.23,1556920826000
"2019-05-03 23:00:26","2019-05-03",16.22,1556924426000
"2019-05-04 00:00:51","2019-05-04",18.93,1556928051000
"2019-05-04 01:00:26","2019-05-04",22.03,1556931626000
"2019-05-04 02:00:26","2019-05-04",21.11,1556935226000
"2019-05-04 03:00:26","2019-05-04",19.02,1556938826000
"2019-05-04 04:00:26","2019-05-04",21.01,1556942426000
"2019-05-04 05:00:26","2019-05-04",18.52,1556946026000
"2019-05-04 06:00:26","2019-05-04",18.5,1556949626000
"2019-05-04 07:00:26","2019-05-04",18.1,1556953226000
"2019-05-04 08:00:26","2019-05-04",18.52,1556956826000
"2019-05-04 09:00:26","2019-05-04",19.04,1556960426000
"2019-05-04 10:00:26","2019-05-04",20.6,1556964026000
"2019-05-04 11:00:26","2019-05-04",19.87,1556967626000
"2019-05-04 12:00:26","2019-05-04",20.77,1556971226000
"2019-05-04 13:00:26","2019-05-04",20.8,1556974826000
"2019-05-04 14:00:26","2019-05-04",21.42,1556978426000
"2019-05-04 15:00:26","2019-05-04",21.98,1556982026000
"2019-05-04 16:00:26","2019-05-04",24.31,1556985626000
"2019-05-04 17:00:26","2019-05-04",25.71,1556989226000
"2019-05-04 18:00:26","2019-05-04",21.17,1556992826000
"2019-05-04 19:00:26","2019-05-04",21.08,1556996426000
"2019-05-04 20:00:26","2019-05-04",24.11,1557000026000
"2019-05-04 21:00:26","2019-05-04",21.53,1557003626000
"2019-05-04 22:00:26","2019-05-04",20.13,1557007226000
"2019-05-04 23:00:26","2019-05-04",19.96,1557010826000
"2019-05-05 00:00:26","2019-05-05",21.07,1557014426000
"2019-05-05 01:00:26","2019-05-05",22.5,1557018026000
"2019-05-05 02:00:26","2019-05-05",22.18,1557021626000
"2019-05-05 03:00:26","2019-05-05",23.04,1557025226000
"2019-05-05 04:00:26","2019-05-05",21.06,1557028826000
"2019-05-05 05:00:26","2019-05-05",19.14,1557032426000
"2019-05-05 06:00:26","2019-05-05",18.69,1557036026000
"2019-05-05 07:00:26","2019-05-05",19.84,1557039626000
"2019-05-05 08:00:26","2019-05-05",20.08,1557043226000
"2019-05-05 09:00:26","2019-05-05",20.08,1557046826000
"2019-05-05 10:00:26","2019-05-05",20.78,1557050426000
"2019-05-05 11:00:26","2019-05-05",22.14,1557054026000
"2019-05-05 12:00:26","2019-05-05",23.38,1557057626000
"2019-05-05 13:00:26","2019-05-05",21.63,1557061226000
"2019-05-05 14:00:26","2019-05-05",15.52,1557064826000
"2019-05-05 15:00:26","2019-05-05",25.69,1557068426000
"2019-05-05 16:00:26","2019-05-05",26.18,1557072026000
"2019-05-05 17:00:26","2019-05-05",20.13,1557075626000
"2019-05-05 18:00:26","2019-05-05",21.38,1557079226000
"2019-05-05 20:00:26","2019-05-05",18.08,1557086426000
"2019-05-05 21:00:26","2019-05-05",18.73,1557090026000
"2019-05-05 22:00:26","2019-05-05",17.95,1557093626000
"2019-05-05 23:00:26","2019-05-05",23.0,1557097226000
"2019-05-06 00:00:26","2019-05-06",22.2,1557100826000
"2019-05-06 01:00:26","2019-05-06",24.61,1557104426000
"2019-05-06 02:00:26","2019-05-06",22.57,1557108026000
"2019-05-06 03:00:26","2019-05-06",26.09,1557111626000
"2019-05-06 04:00:26","2019-05-06",24.3,1557115226000
"2019-05-06 05:00:26","2019-05-06",20.7,1557118826000
"2019-05-06 06:00:26","2019-05-06",20.04,1557122426000
"2019-05-06 07:00:26","2019-05-06",19.77,1557126026000
"2019-05-06 08:00:26","2019-05-06",20.78,1557129626000
"2019-05-06 09:00:26","2019-05-06",20.63,1557133226000
"2019-05-06 10:00:26","2019-05-06",21.38,1557136826000
"2019-05-06 11:00:26","2019-05-06",22.31,1557140426000
"2019-05-06 12:00:51","2019-05-06",20.03,1557144051000
"2019-05-06 13:00:26","2019-05-06",21.19,1557147626000
"2019-05-06 14:00:26","2019-05-06",24.57,1557151226000
"2019-05-06 15:00:26","2019-05-06",24.81,1557154826000
"2019-05-06 16:00:26","2019-05-06",25.61,1557158426000
"2019-05-06 17:00:26","2019-05-06",25.43,1557162026000
"2019-05-06 18:00:26","2019-05-06",22.98,1557165626000
"2019-05-06 19:00:26","2019-05-06",25.17,1557169226000
"2019-05-06 20:00:26","2019-05-06",32.29,1557172826000
"2019-05-06 21:00:26","2019-05-06",28.94,1557176426000
"2019-05-06 22:00:26","2019-05-06",27.2,1557180026000
"2019-05-06 23:00:26","2019-05-06",28.44,1557183626000
"2019-05-07 00:00:26","2019-05-07",26.87,1557187226000
"2019-05-07 01:00:26","2019-05-07",28.23,1557190826000
"2019-05-07 02:00:26","2019-05-07",27.77,1557194426000
"2019-05-07 03:00:26","2019-05-07",26.9,1557198026000
"2019-05-07 04:00:26","2019-05-07",27.94,1557201626000
"2019-05-07 05:00:26","2019-05-07",24.82,1557205226000
"2019-05-07 06:00:26","2019-05-07",24.72,1557208826000
"2019-05-07 07:00:26","2019-05-07",23.38,1557212426000
"2019-05-07 08:00:26","2019-05-07",25.45,1557216026000
"2019-05-07 09:00:26","2019-05-07",23.21,1557219626000
"2019-05-07 10:00:26","2019-05-07",26.09,1557223226000
"2019-05-07 11:00:26","2019-05-07",21.08,1557226826000
"2019-05-07 12:00:26","2019-05-07",24.03,1557230426000
"2019-05-07 13:00:26","2019-05-07",22.9,1557234026000
"2019-05-07 14:00:26","2019-05-07",20.38,1557237626000
"2019-05-07 15:00:26","2019-05-07",29.1,1557241226000
"2019-05-07 16:00:26","2019-05-07",24.57,1557244826000
"2019-05-07 17:00:26","2019-05-07",24.65,1557248426000
"2019-05-07 18:00:26","2019-05-07",23.4,1557252026000
"2019-05-07 19:00:26","2019-05-07",22.67,1557255626000
"2019-05-07 20:00:26","2019-05-07",25.34,1557259226000
"2019-05-07 21:00:26","2019-05-07",28.37,1557262826000
"2019-05-07 22:00:26","2019-05-07",33.33,1557266426000
"2019-05-07 23:00:26","2019-05-07",33.49,1557270026000
"2019-05-08 00:00:26","2019-05-08",33.12,1557273626000
"2019-05-08 01:00:26","2019-05-08",34.37,1557277226000
"2019-05-08 02:00:26","2019-05-08",31.56,1557280826000
"2019-05-08 03:00:26","2019-05-08",34.71,1557284426000
"2019-05-08 04:00:26","2019-05-08",32.32,1557288026000
"2019-05-08 05:00:26","2019-05-08",32.71,1557291626000
"2019-05-08 06:00:26","2019-05-08",29.94,1557295226000
"2019-05-08 07:00:26","2019-05-08",28.25,1557298826000
"2019-05-08 08:00:26","2019-05-08",30.29,1557302426000
"2019-05-08 09:00:26","2019-05-08",30.3,1557306026000
"2019-05-08 10:00:26","2019-05-08",30.79,1557309626000
"2019-05-08 11:00:26","2019-05-08",31.3,1557313226000
"2019-05-08 12:00:26","2019-05-08",31.86,1557316826000
"2019-05-08 13:00:26","2019-05-08",29.69,1557320426000
"2019-05-08 14:00:26","2019-05-08",30.95,1557324026000
"2019-05-08 15:00:26","2019-05-08",39.86,1557327626000
"2019-05-08 16:00:50","2019-05-08",35.46,1557331250000
"2019-05-08 17:00:26","2019-05-08",33.37,1557334826000
"2019-05-08 18:00:26","2019-05-08",31.42,1557338426000
"2019-05-08 19:00:26","2019-05-08",34.51,1557342026000
"2019-05-08 20:00:26","2019-05-08",36.95,1557345626000
"2019-05-08 21:00:26","2019-05-08",35.4,1557349226000
"2019-05-08 22:00:26","2019-05-08",35.12,1557352826000
"2019-05-08 23:00:26","2019-05-08",32.39,1557356426000
"2019-05-09 00:00:26","2019-05-09",32.06,1557360026000
"2019-05-09 01:00:26","2019-05-09",31.25,1557363626000
"2019-05-09 02:00:26","2019-05-09",33.95,1557367226000
"2019-05-09 03:00:26","2019-05-09",32.79,1557370826000
"2019-05-09 04:00:26","2019-05-09",31.85,1557374426000
"2019-05-09 05:00:26","2019-05-09",29.83,1557378026000
"2019-05-09 06:00:26","2019-05-09",31.53,1557381626000
"2019-05-09 07:00:26","2019-05-09",33.62,1557385226000
"2019-05-09 08:00:26","2019-05-09",31.82,1557388826000
"2019-05-09 09:00:26","2019-05-09",32.33,1557392426000
"2019-05-09 10:00:51","2019-05-09",44.2,1557396051000
"2019-05-09 11:00:26","2019-05-09",30.73,1557399626000
"2019-05-09 12:00:26","2019-05-09",30.53,1557403226000
"2019-05-09 13:00:26","2019-05-09",48.16,1557406826000
"2019-05-09 14:00:26","2019-05-09",64.24,1557410426000
"2019-05-09 15:00:26","2019-05-09",41.9,1557414026000
"2019-05-09 16:00:26","2019-05-09",27.07,1557417626000
"2019-05-09 17:00:26","2019-05-09",30.54,1557421226000
"2019-05-09 18:00:26","2019-05-09",33.19,1557424826000
"2019-05-09 19:00:26","2019-05-09",32.46,1557428426000
"2019-05-09 20:00:26","2019-05-09",40.82,1557432026000
"2019-05-09 21:00:26","2019-05-09",42.55,1557435626000
"2019-05-09 22:00:26","2019-05-09",47.36,1557439226000
"2019-05-09 23:00:26","2019-05-09",38.28,1557442826000
"2019-05-10 00:00:26","2019-05-10",35.81,1557446426000
"2019-05-10 01:00:26","2019-05-10",33.54,1557450026000
"2019-05-10 02:00:26","2019-05-10",31.33,1557453626000
"2019-05-10 03:00:26","2019-05-10",29.76,1557457226000
"2019-05-10 04:00:26","2019-05-10",29.08,1557460826000
"2019-05-10 05:00:26","2019-05-10",27.67,1557464426000
"2019-05-10 06:00:26","2019-05-10",25.07,1557468026000
"2019-05-10 07:00:26","2019-05-10",29.38,1557471626000
"2019-05-10 08:00:26","2019-05-10",29.33,1557475226000
"2019-05-10 09:00:26","2019-05-10",34.04,1557478826000
"2019-05-10 10:00:26","2019-05-10",30.86,1557482426000
"2019-05-10 11:00:26","2019-05-10",26.35,1557486026000
"2019-05-10 12:00:26","2019-05-10",25.85,1557489626000
"2019-05-10 13:00:26","2019-05-10",25.65,1557493226000
"2019-05-10 14:00:26","2019-05-10",26.29,1557496826000
"2019-05-10 15:00:26","2019-05-10",26.79,1557500426000
"2019-05-10 16:00:26","2019-05-10",26.24,1557504026000
"2019-05-10 17:00:26","2019-05-10",25.57,1557507626000
"2019-05-10 18:00:26","2019-05-10",24.81,1557511226000
"2019-05-10 19:00:26","2019-05-10",25.66,1557514826000
"2019-05-10 20:00:26","2019-05-10",22.77,1557518426000
"2019-05-10 21:00:26","2019-05-10",21.5,1557522026000
"2019-05-10 22:00:26","2019-05-10",21.39,1557525626000
"2019-05-10 23:00:26","2019-05-10",18.23,1557529226000
"2019-05-11 00:00:26","2019-05-11",17.88,1557532826000
"2019-05-11 01:00:26","2019-05-11",18.79,1557536426000
"2019-05-11 02:00:26","2019-05-11",17.6,1557540026000
"2019-05-11 03:00:26","2019-05-11",16.59,1557543626000
"2019-05-11 04:00:26","2019-05-11",18.88,1557547226000
"2019-05-11 05:00:26","2019-05-11",14.27,1557550826000
"2019-05-11 06:00:51","2019-05-11",13.32,1557554451000
"2019-05-11 07:00:26","2019-05-11",15.09,1557558026000
"2019-05-11 08:00:26","2019-05-11",15.52,1557561626000
"2019-05-11 09:00:26","2019-05-11",14.55,1557565226000
"2019-05-11 10:00:26","2019-05-11",14.93,1557568826000
"2019-05-11 11:00:26","2019-05-11",13.99,1557572426000
"2019-05-11 12:00:26","2019-05-11",12.8,1557576026000
"2019-05-11 13:00:26","2019-05-11",14.17,1557579626000
"2019-05-11 14:00:26","2019-05-11",15.96,1557583226000
"2019-05-11 15:00:26","2019-05-11",11.93,1557586826000
"2019-05-11 16:00:26","2019-05-11",16.83,1557590426000
"2019-05-11 17:00:26","2019-05-11",12.3,1557594026000
"2019-05-11 18:00:26","2019-05-11",11.95,1557597626000
"2019-05-11 19:00:26","2019-05-11",10.8,1557601226000
"2019-05-11 20:00:26","2019-05-11",11.93,1557604826000
"2019-05-11 21:00:26","2019-05-11",11.12,1557608426000
"2019-05-11 22:00:26","2019-05-11",10.91,1557612026000
"2019-05-11 23:00:26","2019-05-11",11.03,1557615626000
"2019-05-12 00:00:26","2019-05-12",10.2,1557619226000
"2019-05-12 01:00:26","2019-05-12",11.65,1557622826000
"2019-05-12 02:00:26","2019-05-12",8.84,1557626426000
"2019-05-12 03:00:26","2019-05-12",8.72,1557630026000
"2019-05-12 04:00:26","2019-05-12",8.94,1557633626000
"2019-05-12 05:00:26","2019-05-12",7.97,1557637226000
"2019-05-12 06:00:26","2019-05-12",7.61,1557640826000
"2019-05-12 07:00:26","2019-05-12",7.77,1557644426000
"2019-05-12 08:00:26","2019-05-12",8.33,1557648026000
"2019-05-12 09:00:26","2019-05-12",7.2,1557651626000
"2019-05-12 10:00:26","2019-05-12",8.75,1557655226000
"2019-05-12 11:00:26","2019-05-12",8.18,1557658826000
"2019-05-12 12:00:26","2019-05-12",9.72,1557662426000
"2019-05-12 13:00:26","2019-05-12",9.11,1557666026000
"2019-05-12 14:00:26","2019-05-12",6.62,1557669626000
"2019-05-12 15:00:26","2019-05-12",8.14,1557673226000
"2019-05-12 16:00:26","2019-05-12",7.96,1557676826000
"2019-05-12 17:00:26","2019-05-12",9.86,1557680426000
"2019-05-12 18:00:26","2019-05-12",8.75,1557684026000
"2019-05-12 19:00:26","2019-05-12",7.94,1557687626000
"2019-05-12 20:00:51","2019-05-12",7.4,1557691251000
"2019-05-12 21:00:26","2019-05-12",9.33,1557694826000
"2019-05-12 22:00:26","2019-05-12",9.69,1557698426000
"2019-05-12 23:00:26","2019-05-12",9.5,1557702026000
"2019-05-13 00:00:26","2019-05-13",8.11,1557705626000
"2019-05-13 01:00:26","2019-05-13",7.91,1557709226000
"2019-05-13 02:00:26","2019-05-13",9.01,1557712826000
"2019-05-13 03:00:26","2019-05-13",7.15,1557716426000
"2019-05-13 04:00:26","2019-05-13",8.51,1557720026000
"2019-05-13 05:00:26","2019-05-13",7.32,1557723626000
"2019-05-13 06:00:26","2019-05-13",7.76,1557727226000
"2019-05-13 07:00:26","2019-05-13",5.6,1557730826000
"2019-05-13 08:00:26","2019-05-13",6.0,1557734426000
"2019-05-13 09:00:26","2019-05-13",4.82,1557738026000
"2019-05-13 10:00:51","2019-05-13",6.06,1557741651000
"2019-05-13 11:00:26","2019-05-13",5.93,1557745226000
"2019-05-13 12:00:26","2019-05-13",6.09,1557748826000
"2019-05-13 13:00:26","2019-05-13",5.85,1557752426000
"2019-05-13 14:00:26","2019-05-13",7.17,1557756026000
"2019-05-13 15:00:26","2019-05-13",7.8,1557759626000
"2019-05-13 16:00:26","2019-05-13",9.09,1557763226000
"2019-05-13 17:00:26","2019-05-13",7.2,1557766826000
"2019-05-13 18:00:26","2019-05-13",8.01,1557770426000
"2019-05-13 19:00:26","2019-05-13",8.87,1557774026000
"2019-05-13 20:00:26","2019-05-13",8.22,1557777626000
"2019-05-13 21:00:26","2019-05-13",7.7,1557781226000
"2019-05-13 22:00:26","2019-05-13",6.71,1557784826000
"2019-05-13 23:00:26","2019-05-13",8.74,1557788426000
"2019-05-14 00:00:26","2019-05-14",6.27,1557792026000
"2019-05-14 01:00:26","2019-05-14",6.14,1557795626000
"2019-05-14 02:00:26","2019-05-14",7.08,1557799226000
"2019-05-14 03:00:26","2019-05-14",6.64,1557802826000
"2019-05-14 04:00:26","2019-05-14",7.57,1557806426000
"2019-05-14 05:00:26","2019-05-14",5.28,1557810026000
"2019-05-14 06:00:26","2019-05-14",5.55,1557813626000
"2019-05-14 07:00:26","2019-05-14",5.56,1557817226000
"2019-05-14 08:00:26","2019-05-14",5.33,1557820826000
"2019-05-14 09:00:26","2019-05-14",4.3,1557824426000
"2019-05-14 10:00:26","2019-05-14",5.55,1557828026000
"2019-05-14 11:00:26","2019-05-14",4.78,1557831626000
"2019-05-14 12:00:26","2019-05-14",6.39,1557835226000
"2019-05-14 13:00:26","2019-05-14",5.25,1557838826000
"2019-05-14 14:00:26","2019-05-14",5.99,1557842426000
"2019-05-14 15:00:26","2019-05-14",8.69,1557846026000
"2019-05-14 16:00:26","2019-05-14",6.08,1557849626000
"2019-05-14 17:00:26","2019-05-14",8.13,1557853226000
"2019-05-14 18:00:26","2019-05-14",8.02,1557856826000
"2019-05-14 19:00:26","2019-05-14",7.53,1557860426000
"2019-05-14 20:00:26","2019-05-14",7.65,1557864026000
"2019-05-14 21:00:26","2019-05-14",8.46,1557867626000
"2019-05-14 22:00:26","2019-05-14",8.07,1557871226000
"2019-05-14 23:00:26","2019-05-14",7.38,1557874826000
"2019-05-15 00:00:26","2019-05-15",8.9,1557878426000
"2019-05-15 01:00:26","2019-05-15",8.36,1557882026000
"2019-05-15 02:00:26","2019-05-15",8.87,1557885626000
"2019-05-15 03:00:26","2019-05-15",7.78,1557889226000
"2019-05-15 04:00:26","2019-05-15",7.26,1557892826000
"2019-05-15 05:00:26","2019-05-15",4.96,1557896426000
"2019-05-15 06:00:26","2019-05-15",5.53,1557900026000
"2019-05-15 07:00:26","2019-05-15",5.18,1557903626000
"2019-05-15 08:00:26","2019-05-15",5.79,1557907226000
"2019-05-15 09:00:26","2019-05-15",4.49,1557910826000
"2019-05-15 10:00:26","2019-05-15",4.43,1557914426000
"2019-05-15 11:00:26","2019-05-15",4.15,1557918026000
"2019-05-15 12:00:26","2019-05-15",5.92,1557921626000
"2019-05-15 13:00:26","2019-05-15",7.17,1557925226000
"2019-05-15 14:00:26","2019-05-15",7.24,1557928826000
"2019-05-15 15:00:26","2019-05-15",8.34,1557932426000
"2019-05-15 16:00:26","2019-05-15",8.68,1557936026000
"2019-05-15 17:00:26","2019-05-15",9.52,1557939626000
"2019-05-15 18:00:51","2019-05-15",8.54,1557943251000
"2019-05-15 19:00:26","2019-05-15",8.55,1557946826000
"2019-05-15 20:00:26","2019-05-15",8.99,1557950426000
"2019-05-15 21:00:26","2019-05-15",9.3,1557954026000
"2019-05-15 22:00:26","2019-05-15",9.81,1557957626000
"2019-05-15 23:00:26","2019-05-15",9.95,1557961226000
"2019-05-16 00:00:26","2019-05-16",9.64,1557964826000
"2019-05-16 01:00:26","2019-05-16",10.92,1557968426000
"2019-05-16 02:00:26","2019-05-16",9.71,1557972026000
"2019-05-16 03:00:26","2019-05-16",10.75,1557975626000
"2019-05-16 04:00:26","2019-05-16",9.11,1557979226000
"2019-05-16 05:00:26","2019-05-16",6.69,1557982826000
"2019-05-16 06:00:26","2019-05-16",8.65,1557986426000
"2019-05-16 07:00:26","2019-05-16",7.34,1557990026000
"2019-05-16 08:00:26","2019-05-16",5.52,1557993626000
"2019-05-16 09:00:26","2019-05-16",4.62,1557997226000
"2019-05-16 10:00:26","2019-05-16",5.86,1558000826000
"2019-05-16 10:51:31","2019-05-16",12.97,1558003891000
"2019-05-16 12:00:26","2019-05-16",15.63,1558008026000
"2019-05-16 13:00:26","2019-05-16",16.5,1558011626000
"2019-05-16 14:00:26","2019-05-16",17.01,1558015226000
"2019-05-16 15:00:26","2019-05-16",18.37,1558018826000
"2019-05-16 16:00:26","2019-05-16",19.42,1558022426000
"2019-05-16 17:00:26","2019-05-16",19.69,1558026026000
"2019-05-16 18:00:26","2019-05-16",21.82,1558029626000
"2019-05-16 19:00:26","2019-05-16",20.18,1558033226000
"2019-05-16 20:00:26","2019-05-16",26.14,1558036826000
"2019-05-16 21:00:26","2019-05-16",30.2,1558040426000
"2019-05-16 22:00:26","2019-05-16",28.02,1558044026000
"2019-05-16 23:00:26","2019-05-16",24.08,1558047626000
"2019-05-17 00:00:26","2019-05-17",27.43,1558051226000
"2019-05-17 01:00:26","2019-05-17",23.71,1558054826000
"2019-05-17 02:00:26","2019-05-17",23.41,1558058426000
"2019-05-17 03:00:26","2019-05-17",24.01,1558062026000
"2019-05-17 04:00:26","2019-05-17",23.73,1558065626000
"2019-05-17 05:00:26","2019-05-17",21.49,1558069226000
"2019-05-17 06:00:26","2019-05-17",17.76,1558072826000
"2019-05-17 07:00:26","2019-05-17",18.25,1558076426000
"2019-05-17 08:00:26","2019-05-17",16.6,1558080026000
"2019-05-17 09:00:26","2019-05-17",17.67,1558083626000
"2019-05-17 10:00:26","2019-05-17",17.91,1558087226000
"2019-05-17 11:00:26","2019-05-17",15.81,1558090826000
"2019-05-17 12:00:26","2019-05-17",16.62,1558094426000
"2019-05-17 13:00:26","2019-05-17",22.81,1558098026000
"2019-05-17 14:00:26","2019-05-17",25.92,1558101626000
"2019-05-17 15:00:26","2019-05-17",20.99,1558105226000
"2019-05-17 16:00:26","2019-05-17",22.52,1558108826000
"2019-05-17 17:00:26","2019-05-17",25.29,1558112426000
"2019-05-17 18:00:26","2019-05-17",21.26,1558116026000
"2019-05-17 19:00:26","2019-05-17",20.13,1558119626000
"2019-05-17 20:00:26","2019-05-17",18.53,1558123226000
"2019-05-17 21:00:26","2019-05-17",17.88,1558126826000
"2019-05-17 22:00:26","2019-05-17",17.61,1558130426000
"2019-05-17 23:00:26","2019-05-17",16.58,1558134026000
"2019-05-18 00:00:26","2019-05-18",18.07,1558137626000
"2019-05-18 01:00:26","2019-05-18",17.21,1558141226000
"2019-05-18 02:00:26","2019-05-18",17.27,1558144826000
"2019-05-18 03:00:26","2019-05-18",13.23,1558148426000
"2019-05-18 04:00:26","2019-05-18",12.32,1558152026000
"2019-05-18 05:00:26","2019-05-18",11.66,1558155626000
"2019-05-18 06:00:26","2019-05-18",8.57,1558159226000
"2019-05-18 07:00:26","2019-05-18",9.66,1558162826000
"2019-05-18 08:00:26","2019-05-18",7.15,1558166426000
"2019-05-18 09:00:26","2019-05-18",8.61,1558170026000
"2019-05-18 10:00:26","2019-05-18",7.92,1558173626000
"2019-05-18 11:00:26","2019-05-18",6.24,1558177226000
"2019-05-18 12:00:26","2019-05-18",8.54,1558180826000
"2019-05-18 13:00:26","2019-05-18",7.06,1558184426000
"2019-05-18 14:00:26","2019-05-18",8.93,1558188026000
"2019-05-18 15:00:26","2019-05-18",11.17,1558191626000
"2019-05-18 16:00:26","2019-05-18",11.68,1558195226000
"2019-05-18 17:00:26","2019-05-18",12.65,1558198826000
"2019-05-18 18:00:26","2019-05-18",14.67,1558202426000
"2019-05-18 19:00:26","2019-05-18",12.23,1558206026000
"2019-05-18 20:00:26","2019-05-18",12.23,1558209626000
"2019-05-18 21:00:26","2019-05-18",9.75,1558213226000
"2019-05-18 22:00:26","2019-05-18",9.95,1558216826000
"2019-05-18 23:00:26","2019-05-18",11.4,1558220426000
"2019-05-19 00:00:26","2019-05-19",10.25,1558224026000
