"datetime","date","turb-i-subdaily-ntu","epoch"
"2022-03-03 16:01:11","2022-03-03",36.79,1646323271000
"2022-03-03 17:01:11","2022-03-03",37.16,1646326871000
"2022-03-03 18:01:11","2022-03-03",35.87,1646330471000
"2022-03-03 19:01:11","2022-03-03",34.64,1646334071000
"2022-03-03 20:01:11","2022-03-03",35.36,1646337671000
"2022-03-03 21:01:11","2022-03-03",35.4,1646341271000
"2022-03-03 22:01:11","2022-03-03",35.66,1646344871000
"2022-03-03 23:01:11","2022-03-03",34.0,1646348471000
"2022-03-04 00:01:11","2022-03-04",34.03,1646352071000
"2022-03-04 01:01:11","2022-03-04",33.72,1646355671000
"2022-03-04 02:01:11","2022-03-04",36.6,1646359271000
"2022-03-04 03:01:11","2022-03-04",34.1,1646362871000
"2022-03-04 04:01:11","2022-03-04",38.22,1646366471000
"2022-03-04 05:01:11","2022-03-04",34.64,1646370071000
"2022-03-04 06:01:11","2022-03-04",34.55,1646373671000
"2022-03-04 07:01:11","2022-03-04",36.07,1646377271000
"2022-03-04 08:01:11","2022-03-04",35.55,1646380871000
"2022-03-04 09:01:11","2022-03-04",35.65,1646384471000
"2022-03-04 10:01:11","2022-03-04",36.11,1646388071000
"2022-03-04 11:01:11","2022-03-04",35.86,1646391671000
"2022-03-04 12:01:11","2022-03-04",35.47,1646395271000
"2022-03-04 13:01:11","2022-03-04",34.06,1646398871000
"2022-03-04 14:01:11","2022-03-04",34.23,1646402471000
"2022-03-04 15:01:11","2022-03-04",33.42,1646406071000
"2022-03-04 16:01:11","2022-03-04",33.75,1646409671000
"2022-03-04 17:01:11","2022-03-04",32.54,1646413271000
"2022-03-04 18:01:11","2022-03-04",32.91,1646416871000
"2022-03-04 19:01:11","2022-03-04",31.94,1646420471000
"2022-03-04 20:01:11","2022-03-04",31.65,1646424071000
"2022-03-04 21:01:11","2022-03-04",30.21,1646427671000
"2022-03-04 22:01:11","2022-03-04",33.74,1646431271000
"2022-03-04 23:01:11","2022-03-04",30.32,1646434871000
"2022-03-05 00:01:11","2022-03-05",30.75,1646438471000
"2022-03-05 01:01:11","2022-03-05",30.02,1646442071000
"2022-03-05 02:01:11","2022-03-05",29.63,1646445671000
"2022-03-05 03:01:11","2022-03-05",29.62,1646449271000
"2022-03-05 04:01:11","2022-03-05",28.69,1646452871000
"2022-03-05 05:01:11","2022-03-05",29.61,1646456471000
"2022-03-05 06:01:11","2022-03-05",28.78,1646460071000
"2022-03-05 07:01:12","2022-03-05",29.56,1646463672000
"2022-03-05 08:01:11","2022-03-05",27.94,1646467271000
"2022-03-05 09:01:11","2022-03-05",27.31,1646470871000
"2022-03-05 10:01:11","2022-03-05",27.22,1646474471000
"2022-03-05 11:01:11","2022-03-05",26.93,1646478071000
"2022-03-05 12:01:11","2022-03-05",27.22,1646481671000
"2022-03-05 13:01:11","2022-03-05",26.29,1646485271000
"2022-03-05 14:01:11","2022-03-05",25.92,1646488871000
"2022-03-05 15:01:11","2022-03-05",25.66,1646492471000
"2022-03-05 16:01:11","2022-03-05",25.38,1646496071000
"2022-03-05 17:01:11","2022-03-05",24.29,1646499671000
"2022-03-05 18:01:11","2022-03-05",24.16,1646503271000
"2022-03-05 19:01:11","2022-03-05",22.91,1646506871000
"2022-03-05 20:01:11","2022-03-05",22.21,1646510471000
"2022-03-05 21:01:11","2022-03-05",21.3,1646514071000
"2022-03-05 22:01:11","2022-03-05",22.06,1646517671000
"2022-03-05 23:01:11","2022-03-05",20.57,1646521271000
"2022-03-06 01:00:01","2022-03-06",22.01,1646528401000
"2022-03-06 02:01:11","2022-03-06",20.7,1646532071000
"2022-03-06 03:01:11","2022-03-06",22.51,1646535671000
"2022-03-06 04:01:11","2022-03-06",20.64,1646539271000
"2022-03-06 05:01:11","2022-03-06",21.54,1646542871000
"2022-03-06 06:01:11","2022-03-06",22.04,1646546471000
"2022-03-06 07:01:11","2022-03-06",20.54,1646550071000
"2022-03-06 08:01:11","2022-03-06",20.24,1646553671000
"2022-03-06 09:01:11","2022-03-06",20.46,1646557271000
"2022-03-06 10:01:11","2022-03-06",19.25,1646560871000
"2022-03-06 11:01:11","2022-03-06",20.25,1646564471000
"2022-03-06 12:01:11","2022-03-06",18.34,1646568071000
"2022-03-06 13:01:11","2022-03-06",18.75,1646571671000
"2022-03-06 14:01:11","2022-03-06",18.88,1646575271000
"2022-03-06 15:01:11","2022-03-06",17.48,1646578871000
"2022-03-06 16:01:11","2022-03-06",18.01,1646582471000
"2022-03-06 17:01:11","2022-03-06",17.71,1646586071000
"2022-03-06 18:01:11","2022-03-06",17.24,1646589671000
"2022-03-06 19:01:11","2022-03-06",16.97,1646593271000
