"datetime","date","ph-i-subdaily","epoch"
"2019-01-06 11:16:51","2019-01-06",3.41,1546773411000
"2019-01-06 11:31:51","2019-01-06",3.39,1546774311000
"2019-01-06 11:46:51","2019-01-06",3.38,1546775211000
"2019-01-06 12:01:51","2019-01-06",3.36,1546776111000
"2019-01-06 12:16:52","2019-01-06",3.36,1546777012000
"2019-01-06 12:31:51","2019-01-06",3.38,1546777911000
"2019-01-06 12:46:52","2019-01-06",3.38,1546778812000
"2019-01-06 13:01:52","2019-01-06",3.39,1546779712000
"2019-01-06 13:16:52","2019-01-06",3.39,1546780612000
"2019-01-06 13:31:52","2019-01-06",3.38,1546781512000
"2019-01-06 13:46:52","2019-01-06",3.38,1546782412000
"2019-01-06 14:01:52","2019-01-06",3.36,1546783312000
"2019-01-06 14:16:52","2019-01-06",3.36,1546784212000
"2019-01-06 14:31:52","2019-01-06",3.4,1546785112000
"2019-01-06 14:46:52","2019-01-06",3.38,1546786012000
"2019-01-06 15:01:16","2019-01-06",3.2,1546786876000
"2019-01-06 15:16:52","2019-01-06",3.02,1546787812000
"2019-01-06 15:31:52","2019-01-06",2.88,1546788712000
