"datetime","date","cond-i-subdaily-uS","epoch"
"2021-01-04 13:47:11","2021-01-04",528.0,1609768031000
"2021-01-04 14:02:11","2021-01-04",527.0,1609768931000
"2021-01-04 14:17:11","2021-01-04",528.0,1609769831000
"2021-01-04 14:32:11","2021-01-04",529.0,1609770731000
"2021-01-04 14:47:11","2021-01-04",529.0,1609771631000
"2021-01-04 15:17:11","2021-01-04",529.0,1609773431000
"2021-01-04 15:32:11","2021-01-04",529.0,1609774331000
"2021-01-04 15:47:11","2021-01-04",527.0,1609775231000
"2021-01-04 16:02:11","2021-01-04",527.0,1609776131000
"2021-01-04 16:17:11","2021-01-04",528.0,1609777031000
"2021-01-04 16:32:11","2021-01-04",525.0,1609777931000
"2021-01-04 16:47:11","2021-01-04",523.0,1609778831000
"2021-01-04 17:02:11","2021-01-04",524.0,1609779731000
"2021-01-04 17:17:11","2021-01-04",521.0,1609780631000
"2021-01-04 17:32:11","2021-01-04",520.0,1609781531000
"2021-01-04 17:47:11","2021-01-04",522.0,1609782431000
"2021-01-04 18:02:11","2021-01-04",521.0,1609783331000
"2021-01-04 18:17:11","2021-01-04",519.0,1609784231000
"2021-01-04 18:32:13","2021-01-04",521.0,1609785133000
"2021-01-04 18:47:11","2021-01-04",526.0,1609786031000
"2021-01-04 19:02:11","2021-01-04",548.0,1609786931000
"2021-01-04 19:17:11","2021-01-04",524.0,1609787831000
"2021-01-04 19:32:11","2021-01-04",520.0,1609788731000
"2021-01-04 19:47:12","2021-01-04",518.0,1609789632000
"2021-01-04 20:02:12","2021-01-04",520.0,1609790532000
"2021-01-04 20:17:11","2021-01-04",522.0,1609791431000
"2021-01-04 20:32:11","2021-01-04",524.0,1609792331000
"2021-01-04 20:47:11","2021-01-04",525.0,1609793231000
"2021-01-04 21:02:11","2021-01-04",526.0,1609794131000
"2021-01-04 21:17:12","2021-01-04",526.0,1609795032000
"2021-01-04 21:32:11","2021-01-04",527.0,1609795931000
"2021-01-04 21:47:11","2021-01-04",527.0,1609796831000
"2021-01-04 22:02:11","2021-01-04",528.0,1609797731000
"2021-01-04 22:17:11","2021-01-04",529.0,1609798631000
"2021-01-04 22:32:11","2021-01-04",530.0,1609799531000
"2021-01-04 22:47:11","2021-01-04",531.0,1609800431000
"2021-01-04 23:02:11","2021-01-04",531.0,1609801331000
"2021-01-04 23:17:11","2021-01-04",532.0,1609802231000
"2021-01-04 23:32:11","2021-01-04",538.0,1609803131000
"2021-01-04 23:47:11","2021-01-04",537.0,1609804031000
"2021-01-05 00:02:11","2021-01-05",537.0,1609804931000
"2021-01-05 00:17:11","2021-01-05",537.0,1609805831000
"2021-01-05 00:32:11","2021-01-05",537.0,1609806731000
"2021-01-05 00:47:11","2021-01-05",536.0,1609807631000
"2021-01-05 01:02:11","2021-01-05",537.0,1609808531000
"2021-01-05 01:17:11","2021-01-05",536.0,1609809431000
"2021-01-05 01:32:11","2021-01-05",536.0,1609810331000
"2021-01-05 01:47:11","2021-01-05",536.0,1609811231000
"2021-01-05 02:02:11","2021-01-05",536.0,1609812131000
"2021-01-05 02:17:11","2021-01-05",535.0,1609813031000
"2021-01-05 02:32:11","2021-01-05",536.0,1609813931000
"2021-01-05 02:47:12","2021-01-05",535.0,1609814832000
"2021-01-05 03:02:11","2021-01-05",535.0,1609815731000
"2021-01-05 03:17:11","2021-01-05",536.0,1609816631000
"2021-01-05 03:32:11","2021-01-05",534.0,1609817531000
"2021-01-05 03:47:11","2021-01-05",535.0,1609818431000
"2021-01-05 04:02:11","2021-01-05",535.0,1609819331000
"2021-01-05 04:17:11","2021-01-05",536.0,1609820231000
"2021-01-05 04:32:11","2021-01-05",531.0,1609821131000
"2021-01-05 04:47:12","2021-01-05",532.0,1609822032000
"2021-01-05 05:02:11","2021-01-05",530.0,1609822931000
"2021-01-05 05:17:11","2021-01-05",531.0,1609823831000
"2021-01-05 05:32:11","2021-01-05",534.0,1609824731000
"2021-01-05 05:47:11","2021-01-05",538.0,1609825631000
"2021-01-05 06:02:11","2021-01-05",533.0,1609826531000
"2021-01-05 06:17:11","2021-01-05",532.0,1609827431000
"2021-01-05 06:32:11","2021-01-05",534.0,1609828331000
"2021-01-05 06:47:11","2021-01-05",543.0,1609829231000
"2021-01-05 07:02:11","2021-01-05",540.0,1609830131000
"2021-01-05 07:17:11","2021-01-05",534.0,1609831031000
"2021-01-05 07:32:11","2021-01-05",526.0,1609831931000
"2021-01-05 07:47:11","2021-01-05",522.0,1609832831000
"2021-01-05 08:02:11","2021-01-05",523.0,1609833731000
"2021-01-05 08:17:11","2021-01-05",524.0,1609834631000
"2021-01-05 08:32:11","2021-01-05",525.0,1609835531000
"2021-01-05 08:47:11","2021-01-05",525.0,1609836431000
"2021-01-05 09:02:11","2021-01-05",525.0,1609837331000
"2021-01-05 09:17:11","2021-01-05",525.0,1609838231000
"2021-01-05 09:32:11","2021-01-05",526.0,1609839131000
"2021-01-05 09:47:11","2021-01-05",527.0,1609840031000
"2021-01-05 10:02:13","2021-01-05",529.0,1609840933000
"2021-01-05 10:17:11","2021-01-05",529.0,1609841831000
"2021-01-05 10:32:11","2021-01-05",530.0,1609842731000
"2021-01-05 10:47:11","2021-01-05",534.0,1609843631000
"2021-01-05 11:02:11","2021-01-05",534.0,1609844531000
"2021-01-05 11:17:11","2021-01-05",535.0,1609845431000
"2021-01-05 11:32:11","2021-01-05",537.0,1609846331000
"2021-01-05 11:47:11","2021-01-05",536.0,1609847231000
