"datetime","date","temp-i-subdaily-C","epoch"
"2020-01-04 05:16:59","2020-01-04",7.49,1578115019000
"2020-01-04 05:31:59","2020-01-04",7.47,1578115919000
"2020-01-04 05:46:59","2020-01-04",7.48,1578116819000
"2020-01-04 06:02:00","2020-01-04",7.47,1578117720000
"2020-01-04 06:16:59","2020-01-04",7.48,1578118619000
"2020-01-04 06:31:59","2020-01-04",7.48,1578119519000
"2020-01-04 06:47:00","2020-01-04",7.46,1578120420000
"2020-01-04 07:01:59","2020-01-04",7.45,1578121319000
"2020-01-04 07:16:59","2020-01-04",7.44,1578122219000
"2020-01-04 07:31:59","2020-01-04",7.47,1578123119000
"2020-01-04 07:46:59","2020-01-04",7.47,1578124019000
"2020-01-04 08:02:00","2020-01-04",7.47,1578124920000
"2020-01-04 08:16:59","2020-01-04",7.46,1578125819000
"2020-01-04 08:31:59","2020-01-04",7.47,1578126719000
"2020-01-04 08:46:59","2020-01-04",7.47,1578127619000
"2020-01-04 09:01:59","2020-01-04",7.46,1578128519000
"2020-01-04 09:16:59","2020-01-04",7.46,1578129419000
"2020-01-04 09:32:00","2020-01-04",7.45,1578130320000
"2020-01-04 09:47:00","2020-01-04",7.46,1578131220000
"2020-01-04 10:01:59","2020-01-04",7.47,1578132119000
"2020-01-04 10:17:00","2020-01-04",7.47,1578133020000
"2020-01-04 10:32:00","2020-01-04",7.5,1578133920000
"2020-01-04 10:46:59","2020-01-04",7.51,1578134819000
"2020-01-04 11:01:59","2020-01-04",7.54,1578135719000
"2020-01-04 11:16:59","2020-01-04",7.57,1578136619000
"2020-01-04 11:31:59","2020-01-04",7.6,1578137519000
"2020-01-04 11:46:59","2020-01-04",7.62,1578138419000
"2020-01-04 12:01:59","2020-01-04",7.63,1578139319000
"2020-01-04 12:16:59","2020-01-04",7.64,1578140219000
"2020-01-04 12:31:59","2020-01-04",7.66,1578141119000
"2020-01-04 12:46:59","2020-01-04",7.67,1578142019000
"2020-01-04 13:01:59","2020-01-04",7.68,1578142919000
"2020-01-04 13:16:59","2020-01-04",7.68,1578143819000
"2020-01-04 13:31:59","2020-01-04",7.71,1578144719000
"2020-01-04 13:46:59","2020-01-04",7.71,1578145619000
"2020-01-04 14:01:59","2020-01-04",7.73,1578146519000
"2020-01-04 14:16:58","2020-01-04",7.71,1578147418000
"2020-01-04 14:31:58","2020-01-04",7.71,1578148318000
"2020-01-04 14:46:58","2020-01-04",7.71,1578149218000
"2020-01-04 15:01:59","2020-01-04",7.66,1578150119000
"2020-01-04 15:16:59","2020-01-04",7.65,1578151019000
"2020-01-04 15:31:59","2020-01-04",7.62,1578151919000
"2020-01-04 15:46:59","2020-01-04",7.62,1578152819000
"2020-01-04 16:01:59","2020-01-04",7.61,1578153719000
"2020-01-04 16:16:59","2020-01-04",7.61,1578154619000
"2020-01-04 16:31:59","2020-01-04",7.59,1578155519000
"2020-01-04 16:46:59","2020-01-04",7.57,1578156419000
"2020-01-04 17:01:59","2020-01-04",7.57,1578157319000
"2020-01-04 17:16:59","2020-01-04",7.55,1578158219000
"2020-01-04 17:31:59","2020-01-04",7.53,1578159119000
"2020-01-04 17:46:59","2020-01-04",7.5,1578160019000
"2020-01-04 18:01:59","2020-01-04",7.49,1578160919000
"2020-01-04 18:16:59","2020-01-04",7.48,1578161819000
"2020-01-04 18:31:59","2020-01-04",7.47,1578162719000
"2020-01-04 18:46:59","2020-01-04",7.47,1578163619000
"2020-01-04 19:01:59","2020-01-04",7.46,1578164519000
"2020-01-04 19:16:59","2020-01-04",7.46,1578165419000
"2020-01-04 19:31:59","2020-01-04",7.45,1578166319000
"2020-01-04 19:46:59","2020-01-04",7.45,1578167219000
"2020-01-04 20:01:59","2020-01-04",7.45,1578168119000
"2020-01-04 20:16:59","2020-01-04",7.46,1578169019000
"2020-01-04 20:31:59","2020-01-04",7.46,1578169919000
"2020-01-04 20:46:59","2020-01-04",7.47,1578170819000
"2020-01-04 21:01:59","2020-01-04",7.46,1578171719000
"2020-01-04 21:16:59","2020-01-04",7.49,1578172619000
"2020-01-04 21:31:59","2020-01-04",7.5,1578173519000
"2020-01-04 21:46:59","2020-01-04",7.51,1578174419000
"2020-01-04 22:01:59","2020-01-04",7.51,1578175319000
"2020-01-04 22:16:59","2020-01-04",7.52,1578176219000
"2020-01-04 22:31:59","2020-01-04",7.52,1578177119000
"2020-01-04 22:46:59","2020-01-04",7.52,1578178019000
"2020-01-04 23:01:59","2020-01-04",7.54,1578178919000
"2020-01-04 23:16:59","2020-01-04",7.55,1578179819000
"2020-01-04 23:31:59","2020-01-04",7.59,1578180719000
"2020-01-04 23:46:59","2020-01-04",7.61,1578181619000
"2020-01-05 00:01:59","2020-01-05",7.63,1578182519000
"2020-01-05 00:16:59","2020-01-05",7.64,1578183419000
"2020-01-05 00:31:59","2020-01-05",7.67,1578184319000
"2020-01-05 00:46:59","2020-01-05",7.68,1578185219000
"2020-01-05 01:01:59","2020-01-05",7.69,1578186119000
"2020-01-05 01:16:59","2020-01-05",7.68,1578187019000
"2020-01-05 01:31:59","2020-01-05",7.69,1578187919000
"2020-01-05 01:46:59","2020-01-05",7.69,1578188819000
"2020-01-05 02:01:59","2020-01-05",7.71,1578189719000
"2020-01-05 02:16:59","2020-01-05",7.7,1578190619000
"2020-01-05 02:31:59","2020-01-05",7.7,1578191519000
"2020-01-05 02:46:59","2020-01-05",7.69,1578192419000
"2020-01-05 03:01:59","2020-01-05",7.68,1578193319000
"2020-01-05 03:16:59","2020-01-05",7.64,1578194219000
"2020-01-05 03:31:59","2020-01-05",7.64,1578195119000
"2020-01-05 03:46:59","2020-01-05",7.64,1578196019000
"2020-01-05 04:01:59","2020-01-05",7.63,1578196919000
"2020-01-05 04:16:59","2020-01-05",7.61,1578197819000
"2020-01-05 04:31:59","2020-01-05",7.61,1578198719000
"2020-01-05 04:47:00","2020-01-05",7.61,1578199620000
"2020-01-05 05:01:59","2020-01-05",7.6,1578200519000
"2020-01-05 05:16:59","2020-01-05",7.58,1578201419000
"2020-01-05 05:31:59","2020-01-05",7.57,1578202319000
"2020-01-05 05:46:59","2020-01-05",7.57,1578203219000
"2020-01-05 06:01:59","2020-01-05",7.55,1578204119000
"2020-01-05 06:16:59","2020-01-05",7.53,1578205019000
"2020-01-05 06:31:59","2020-01-05",7.51,1578205919000
"2020-01-05 06:46:59","2020-01-05",7.49,1578206819000
"2020-01-05 07:01:59","2020-01-05",7.49,1578207719000
"2020-01-05 07:16:59","2020-01-05",7.48,1578208619000
"2020-01-05 07:32:00","2020-01-05",7.48,1578209520000
"2020-01-05 07:47:00","2020-01-05",7.47,1578210420000
"2020-01-05 08:01:59","2020-01-05",7.47,1578211319000
"2020-01-05 08:16:59","2020-01-05",7.47,1578212219000
"2020-01-05 08:31:59","2020-01-05",7.49,1578213119000
"2020-01-05 08:46:59","2020-01-05",7.48,1578214019000
