"datetime","date","do-i-subdaily-mgL","epoch"
"2019-01-06 12:02:12","2019-01-06",12.13,1546776132000
"2019-01-06 12:17:12","2019-01-06",12.12,1546777032000
"2019-01-06 12:32:12","2019-01-06",11.99,1546777932000
"2019-01-06 12:47:12","2019-01-06",12.01,1546778832000
"2019-01-06 13:02:12","2019-01-06",11.79,1546779732000
"2019-01-06 13:17:12","2019-01-06",11.58,1546780632000
"2019-01-06 13:32:12","2019-01-06",11.63,1546781532000
"2019-01-06 13:47:11","2019-01-06",11.65,1546782431000
"2019-01-06 14:02:11","2019-01-06",11.56,1546783331000
"2019-01-06 14:17:12","2019-01-06",11.46,1546784232000
"2019-01-06 14:32:12","2019-01-06",11.36,1546785132000
"2019-01-06 14:47:12","2019-01-06",11.29,1546786032000
"2019-01-06 15:02:12","2019-01-06",11.27,1546786932000
"2019-01-06 15:17:12","2019-01-06",11.26,1546787832000
"2019-01-06 15:32:12","2019-01-06",11.28,1546788732000
