"datetime","date","cond-i-subdaily-uS","epoch"
"2021-01-05 01:32:11","2021-01-05",639.0,1609810331000
"2021-01-05 01:47:11","2021-01-05",638.0,1609811231000
"2021-01-05 02:02:11","2021-01-05",638.0,1609812131000
"2021-01-05 02:17:11","2021-01-05",637.0,1609813031000
"2021-01-05 02:32:10","2021-01-05",640.0,1609813930000
"2021-01-05 02:47:11","2021-01-05",642.0,1609814831000
"2021-01-05 03:02:11","2021-01-05",639.0,1609815731000
"2021-01-05 03:17:10","2021-01-05",639.0,1609816630000
"2021-01-05 03:32:11","2021-01-05",638.0,1609817531000
"2021-01-05 03:47:11","2021-01-05",638.0,1609818431000
"2021-01-05 04:02:11","2021-01-05",638.0,1609819331000
"2021-01-05 04:17:11","2021-01-05",638.0,1609820231000
"2021-01-05 04:32:11","2021-01-05",638.0,1609821131000
"2021-01-05 04:47:11","2021-01-05",638.0,1609822031000
"2021-01-05 05:02:11","2021-01-05",639.0,1609822931000
"2021-01-05 05:17:11","2021-01-05",639.0,1609823831000
"2021-01-05 05:32:11","2021-01-05",640.0,1609824731000
"2021-01-05 05:47:11","2021-01-05",640.0,1609825631000
"2021-01-05 06:02:11","2021-01-05",639.0,1609826531000
"2021-01-05 06:17:11","2021-01-05",640.0,1609827431000
"2021-01-05 06:32:10","2021-01-05",640.0,1609828330000
"2021-01-05 06:47:11","2021-01-05",640.0,1609829231000
"2021-01-05 07:02:11","2021-01-05",639.0,1609830131000
"2021-01-05 07:17:11","2021-01-05",637.0,1609831031000
"2021-01-05 07:32:11","2021-01-05",637.0,1609831931000
"2021-01-05 07:47:11","2021-01-05",638.0,1609832831000
"2021-01-05 08:02:11","2021-01-05",638.0,1609833731000
"2021-01-05 08:17:11","2021-01-05",638.0,1609834631000
"2021-01-05 08:32:10","2021-01-05",640.0,1609835530000
"2021-01-05 08:47:11","2021-01-05",645.0,1609836431000
"2021-01-05 09:02:10","2021-01-05",644.0,1609837330000
"2021-01-05 09:17:11","2021-01-05",643.0,1609838231000
"2021-01-05 09:32:10","2021-01-05",643.0,1609839130000
"2021-01-05 09:47:11","2021-01-05",642.0,1609840031000
"2021-01-05 10:02:10","2021-01-05",646.0,1609840930000
"2021-01-05 10:17:11","2021-01-05",649.0,1609841831000
"2021-01-05 10:32:11","2021-01-05",651.0,1609842731000
"2021-01-05 10:47:11","2021-01-05",648.0,1609843631000
"2021-01-05 11:02:11","2021-01-05",644.0,1609844531000
"2021-01-05 11:17:11","2021-01-05",643.0,1609845431000
"2021-01-05 11:32:10","2021-01-05",644.0,1609846330000
"2021-01-05 11:47:10","2021-01-05",644.0,1609847230000
"2021-01-05 12:02:10","2021-01-05",643.0,1609848130000
"2021-01-05 12:17:10","2021-01-05",642.0,1609849030000
"2021-01-05 12:32:10","2021-01-05",645.0,1609849930000
"2021-01-05 12:47:11","2021-01-05",646.0,1609850831000
"2021-01-05 13:02:10","2021-01-05",646.0,1609851730000
"2021-01-05 13:17:12","2021-01-05",650.0,1609852632000
"2021-01-05 13:32:10","2021-01-05",649.0,1609853530000
"2021-01-05 13:47:10","2021-01-05",650.0,1609854430000
"2021-01-05 14:02:10","2021-01-05",653.0,1609855330000
"2021-01-05 14:17:10","2021-01-05",648.0,1609856230000
"2021-01-05 14:32:10","2021-01-05",645.0,1609857130000
"2021-01-05 14:47:10","2021-01-05",645.0,1609858030000
"2021-01-05 15:02:10","2021-01-05",645.0,1609858930000
"2021-01-05 15:17:10","2021-01-05",643.0,1609859830000
"2021-01-05 15:32:10","2021-01-05",648.0,1609860730000
"2021-01-05 15:47:10","2021-01-05",647.0,1609861630000
"2021-01-05 16:02:10","2021-01-05",645.0,1609862530000
"2021-01-05 16:17:12","2021-01-05",643.0,1609863432000
"2021-01-05 16:32:10","2021-01-05",644.0,1609864330000
"2021-01-05 16:47:10","2021-01-05",644.0,1609865230000
"2021-01-05 17:02:10","2021-01-05",645.0,1609866130000
"2021-01-05 17:17:10","2021-01-05",646.0,1609867030000
"2021-01-05 17:32:10","2021-01-05",647.0,1609867930000
"2021-01-05 17:47:10","2021-01-05",646.0,1609868830000
"2021-01-05 18:02:10","2021-01-05",645.0,1609869730000
"2021-01-05 18:17:10","2021-01-05",644.0,1609870630000
"2021-01-05 18:32:10","2021-01-05",644.0,1609871530000
"2021-01-05 18:47:10","2021-01-05",645.0,1609872430000
"2021-01-05 19:02:10","2021-01-05",643.0,1609873330000
"2021-01-05 19:17:10","2021-01-05",643.0,1609874230000
"2021-01-05 19:32:10","2021-01-05",645.0,1609875130000
"2021-01-05 19:47:10","2021-01-05",646.0,1609876030000
"2021-01-05 20:02:10","2021-01-05",646.0,1609876930000
"2021-01-05 20:17:11","2021-01-05",645.0,1609877831000
"2021-01-05 20:32:10","2021-01-05",643.0,1609878730000
"2021-01-05 20:47:10","2021-01-05",643.0,1609879630000
"2021-01-05 21:02:11","2021-01-05",644.0,1609880531000
"2021-01-05 21:17:10","2021-01-05",646.0,1609881430000
"2021-01-05 21:32:10","2021-01-05",649.0,1609882330000
"2021-01-05 21:47:11","2021-01-05",645.0,1609883231000
"2021-01-05 22:02:10","2021-01-05",647.0,1609884130000
"2021-01-05 22:17:10","2021-01-05",647.0,1609885030000
"2021-01-05 22:32:10","2021-01-05",648.0,1609885930000
"2021-01-05 22:47:10","2021-01-05",655.0,1609886830000
"2021-01-05 23:02:10","2021-01-05",662.0,1609887730000
"2021-01-05 23:17:10","2021-01-05",661.0,1609888630000
"2021-01-05 23:32:10","2021-01-05",659.0,1609889530000
"2021-01-05 23:47:10","2021-01-05",657.0,1609890430000
"2021-01-06 00:02:11","2021-01-06",655.0,1609891331000
"2021-01-06 00:17:11","2021-01-06",655.0,1609892231000
"2021-01-06 00:32:11","2021-01-06",656.0,1609893131000
"2021-01-06 00:47:11","2021-01-06",656.0,1609894031000
"2021-01-06 01:02:11","2021-01-06",655.0,1609894931000
"2021-01-06 01:17:11","2021-01-06",657.0,1609895831000
"2021-01-06 01:32:11","2021-01-06",658.0,1609896731000
"2021-01-06 02:02:11","2021-01-06",661.0,1609898531000
"2021-01-06 02:17:10","2021-01-06",658.0,1609899430000
"2021-01-06 02:32:10","2021-01-06",655.0,1609900330000
"2021-01-06 02:47:11","2021-01-06",657.0,1609901231000
"2021-01-06 03:02:10","2021-01-06",653.0,1609902130000
"2021-01-06 03:17:11","2021-01-06",660.0,1609903031000
"2021-01-06 03:32:14","2021-01-06",661.0,1609903934000
"2021-01-06 03:47:11","2021-01-06",660.0,1609904831000
"2021-01-06 04:02:12","2021-01-06",658.0,1609905732000
"2021-01-06 04:17:11","2021-01-06",656.0,1609906631000
"2021-01-06 04:32:11","2021-01-06",658.0,1609907531000
"2021-01-06 04:47:10","2021-01-06",657.0,1609908430000
"2021-01-06 05:02:11","2021-01-06",658.0,1609909331000
"2021-01-06 05:17:10","2021-01-06",659.0,1609910230000
"2021-01-06 05:32:11","2021-01-06",659.0,1609911131000
"2021-01-06 05:47:11","2021-01-06",657.0,1609912031000
"2021-01-06 06:02:11","2021-01-06",656.0,1609912931000
"2021-01-06 06:17:11","2021-01-06",654.0,1609913831000
"2021-01-06 06:32:11","2021-01-06",655.0,1609914731000
"2021-01-06 06:47:11","2021-01-06",656.0,1609915631000
"2021-01-06 07:02:11","2021-01-06",656.0,1609916531000
"2021-01-06 07:17:11","2021-01-06",653.0,1609917431000
"2021-01-06 07:32:11","2021-01-06",656.0,1609918331000
"2021-01-06 07:47:11","2021-01-06",656.0,1609919231000
"2021-01-06 08:02:10","2021-01-06",658.0,1609920130000
"2021-01-06 08:17:10","2021-01-06",657.0,1609921030000
"2021-01-06 08:32:11","2021-01-06",656.0,1609921931000
"2021-01-06 08:47:11","2021-01-06",656.0,1609922831000
"2021-01-06 09:02:12","2021-01-06",657.0,1609923732000
"2021-01-06 09:17:13","2021-01-06",661.0,1609924633000
"2021-01-06 09:32:11","2021-01-06",661.0,1609925531000
"2021-01-06 09:47:13","2021-01-06",661.0,1609926433000
"2021-01-06 10:02:10","2021-01-06",660.0,1609927330000
"2021-01-06 10:17:12","2021-01-06",659.0,1609928232000
"2021-01-06 10:32:11","2021-01-06",657.0,1609929131000
"2021-01-06 10:47:13","2021-01-06",658.0,1609930033000
"2021-01-06 11:02:11","2021-01-06",662.0,1609930931000
"2021-01-06 11:17:11","2021-01-06",666.0,1609931831000
"2021-01-06 11:32:11","2021-01-06",665.0,1609932731000
"2021-01-06 11:47:11","2021-01-06",665.0,1609933631000
"2021-01-06 12:02:11","2021-01-06",667.0,1609934531000
"2021-01-06 12:17:11","2021-01-06",668.0,1609935431000
"2021-01-06 12:32:11","2021-01-06",667.0,1609936331000
"2021-01-06 12:47:11","2021-01-06",665.0,1609937231000
"2021-01-06 13:02:11","2021-01-06",665.0,1609938131000
"2021-01-06 13:17:11","2021-01-06",663.0,1609939031000
"2021-01-06 13:32:11","2021-01-06",657.0,1609939931000
"2021-01-06 13:47:11","2021-01-06",654.0,1609940831000
"2021-01-06 14:02:11","2021-01-06",653.0,1609941731000
"2021-01-06 14:17:11","2021-01-06",649.0,1609942631000
"2021-01-06 14:32:10","2021-01-06",647.0,1609943530000
"2021-01-06 14:47:10","2021-01-06",645.0,1609944430000
"2021-01-06 15:02:10","2021-01-06",645.0,1609945330000
"2021-01-06 15:17:10","2021-01-06",647.0,1609946230000
"2021-01-06 15:32:10","2021-01-06",649.0,1609947130000
"2021-01-06 15:47:10","2021-01-06",648.0,1609948030000
"2021-01-06 16:02:11","2021-01-06",648.0,1609948931000
"2021-01-06 16:17:11","2021-01-06",651.0,1609949831000
"2021-01-06 16:32:11","2021-01-06",651.0,1609950731000
"2021-01-06 16:47:11","2021-01-06",651.0,1609951631000
"2021-01-06 17:02:11","2021-01-06",652.0,1609952531000
