"datetime","date","ph-i-subdaily","epoch"
"2022-01-06 12:02:11","2022-01-06",8.01,1641470531000
"2022-01-06 12:17:11","2022-01-06",7.99,1641471431000
"2022-01-06 12:32:14","2022-01-06",8.01,1641472334000
"2022-01-06 12:47:11","2022-01-06",7.99,1641473231000
"2022-01-06 13:02:11","2022-01-06",7.99,1641474131000
"2022-01-06 13:17:12","2022-01-06",8.0,1641475032000
"2022-01-06 13:32:11","2022-01-06",7.98,1641475931000
"2022-01-06 13:47:12","2022-01-06",7.98,1641476832000
"2022-01-06 14:02:11","2022-01-06",7.98,1641477731000
"2022-01-06 14:17:11","2022-01-06",7.98,1641478631000
"2022-01-06 14:32:11","2022-01-06",7.97,1641479531000
"2022-01-06 14:47:12","2022-01-06",7.98,1641480432000
"2022-01-06 15:02:11","2022-01-06",8.0,1641481331000
"2022-01-06 15:17:11","2022-01-06",8.02,1641482231000
"2022-01-06 15:32:11","2022-01-06",8.03,1641483131000
