"datetime","date","turb-i-subdaily-ntu","epoch"
"2021-06-29 09:17:11","2021-06-29",-57.5,1624958231000
"2021-06-29 09:32:11","2021-06-29",-57.4,1624959131000
"2021-06-29 09:47:15","2021-06-29",-57.4,1624960035000
"2021-06-29 10:02:11","2021-06-29",-57.4,1624960931000
"2021-06-29 10:17:11","2021-06-29",-57.3,1624961831000
"2021-06-29 10:32:12","2021-06-29",-57.5,1624962732000
"2021-06-29 10:47:12","2021-06-29",-57.5,1624963632000
"2021-06-29 11:02:12","2021-06-29",-57.5,1624964532000
"2021-06-29 11:17:15","2021-06-29",-57.5,1624965435000
"2021-06-29 11:32:11","2021-06-29",-57.5,1624966331000
"2021-06-29 11:47:12","2021-06-29",-57.5,1624967232000
"2021-06-29 12:02:11","2021-06-29",-57.4,1624968131000
"2021-06-29 12:17:11","2021-06-29",-57.5,1624969031000
"2021-06-29 12:32:11","2021-06-29",-57.5,1624969931000
"2021-06-29 12:47:11","2021-06-29",-57.5,1624970831000
"2021-06-29 13:02:12","2021-06-29",-57.4,1624971732000
"2021-06-29 13:17:11","2021-06-29",-57.5,1624972631000
"2021-06-29 13:32:11","2021-06-29",-57.6,1624973531000
"2021-06-29 13:47:13","2021-06-29",-57.6,1624974433000
"2021-06-29 14:02:12","2021-06-29",-57.5,1624975332000
"2021-06-29 14:17:11","2021-06-29",-57.6,1624976231000
"2021-06-29 14:32:12","2021-06-29",-57.6,1624977132000
"2021-06-29 14:47:11","2021-06-29",-57.6,1624978031000
"2021-06-29 15:02:12","2021-06-29",-57.5,1624978932000
"2021-06-29 15:17:11","2021-06-29",-57.6,1624979831000
"2021-06-29 15:32:11","2021-06-29",-57.4,1624980731000
"2021-06-29 15:47:12","2021-06-29",-57.6,1624981632000
"2021-06-29 16:02:15","2021-06-29",-57.6,1624982535000
"2021-06-29 16:17:11","2021-06-29",-57.6,1624983431000
"2021-06-29 16:32:12","2021-06-29",-57.6,1624984332000
"2021-06-29 16:47:11","2021-06-29",-57.6,1624985231000
"2021-06-29 17:02:12","2021-06-29",-57.5,1624986132000
"2021-06-29 17:17:11","2021-06-29",-57.5,1624987031000
"2021-06-29 17:32:12","2021-06-29",-57.7,1624987932000
"2021-06-29 17:47:11","2021-06-29",-57.6,1624988831000
"2021-06-29 18:02:13","2021-06-29",-57.7,1624989733000
"2021-06-29 18:17:11","2021-06-29",-57.7,1624990631000
"2021-06-29 18:32:11","2021-06-29",-57.7,1624991531000
"2021-06-29 18:47:11","2021-06-29",-57.6,1624992431000
"2021-06-29 19:02:12","2021-06-29",-57.6,1624993332000
"2021-06-29 19:17:11","2021-06-29",-57.6,1624994231000
"2021-06-29 19:32:11","2021-06-29",-57.6,1624995131000
"2021-06-29 19:47:13","2021-06-29",-57.6,1624996033000
"2021-06-29 20:02:12","2021-06-29",-57.6,1624996932000
"2021-06-29 20:17:12","2021-06-29",-57.6,1624997832000
"2021-06-29 20:32:11","2021-06-29",-57.5,1624998731000
"2021-06-29 20:47:12","2021-06-29",-57.5,1624999632000
"2021-06-29 21:02:11","2021-06-29",-57.6,1625000531000
"2021-06-29 21:17:11","2021-06-29",-57.5,1625001431000
"2021-06-29 21:32:11","2021-06-29",-57.5,1625002331000
"2021-06-29 21:47:13","2021-06-29",-57.5,1625003233000
"2021-06-29 22:02:11","2021-06-29",-57.5,1625004131000
"2021-06-29 22:17:11","2021-06-29",-57.5,1625005031000
"2021-06-29 22:32:11","2021-06-29",-57.5,1625005931000
"2021-06-29 22:47:11","2021-06-29",-57.5,1625006831000
