"datetime","date","cond-i-subdaily-mS","epoch"
"2021-03-28 15:46:12","2021-03-28",18.389,1616946372000
"2021-03-28 16:01:12","2021-03-28",17.495,1616947272000
"2021-03-28 16:16:12","2021-03-28",17.043,1616948172000
"2021-03-28 16:31:12","2021-03-28",16.448,1616949072000
"2021-03-28 16:46:12","2021-03-28",15.655,1616949972000
"2021-03-28 17:01:12","2021-03-28",14.861,1616950872000
"2021-03-28 17:16:12","2021-03-28",13.91,1616951772000
"2021-03-28 17:31:12","2021-03-28",13.376,1616952672000
"2021-03-28 17:46:12","2021-03-28",12.456,1616953572000
"2021-03-28 18:01:12","2021-03-28",11.653,1616954472000
"2021-03-28 18:16:12","2021-03-28",10.905,1616955372000
"2021-03-28 18:31:12","2021-03-28",10.225,1616956272000
"2021-03-28 18:46:12","2021-03-28",9.566,1616957172000
"2021-03-28 19:01:12","2021-03-28",9.307,1616958072000
"2021-03-28 19:16:12","2021-03-28",8.945,1616958972000
"2021-03-28 19:31:12","2021-03-28",8.837,1616959872000
"2021-03-28 19:46:12","2021-03-28",8.677,1616960772000
"2021-03-28 20:01:12","2021-03-28",8.505,1616961672000
"2021-03-28 20:16:12","2021-03-28",8.308,1616962572000
"2021-03-28 20:31:12","2021-03-28",8.727,1616963472000
"2021-03-28 20:46:12","2021-03-28",9.885,1616964372000
"2021-03-28 21:01:12","2021-03-28",9.959,1616965272000
"2021-03-28 21:16:12","2021-03-28",11.111,1616966172000
"2021-03-28 21:31:12","2021-03-28",13.011,1616967072000
"2021-03-28 21:46:12","2021-03-28",14.168,1616967972000
"2021-03-28 22:01:12","2021-03-28",16.189,1616968872000
"2021-03-28 22:16:12","2021-03-28",17.12,1616969772000
"2021-03-28 22:31:12","2021-03-28",18.699,1616970672000
"2021-03-28 22:46:12","2021-03-28",19.061,1616971572000
"2021-03-28 23:01:12","2021-03-28",19.735,1616972472000
"2021-03-28 23:16:12","2021-03-28",20.814,1616973372000
"2021-03-28 23:31:12","2021-03-28",21.175,1616974272000
"2021-03-28 23:46:12","2021-03-28",21.982,1616975172000
"2021-03-29 00:01:12","2021-03-29",22.785,1616976072000
"2021-03-29 00:16:12","2021-03-29",22.357,1616976972000
"2021-03-29 00:31:12","2021-03-29",22.383,1616977872000
"2021-03-29 00:46:12","2021-03-29",23.015,1616978772000
"2021-03-29 01:01:12","2021-03-29",22.881,1616979672000
"2021-03-29 01:16:12","2021-03-29",23.609,1616980572000
"2021-03-29 01:31:12","2021-03-29",25.065,1616981472000
"2021-03-29 01:46:12","2021-03-29",24.321,1616982372000
"2021-03-29 02:01:12","2021-03-29",24.915,1616983272000
"2021-03-29 02:16:12","2021-03-29",25.291,1616984172000
"2021-03-29 02:31:12","2021-03-29",25.16,1616985072000
"2021-03-29 02:46:12","2021-03-29",23.799,1616985972000
"2021-03-29 03:01:12","2021-03-29",22.478,1616986872000
"2021-03-29 03:16:12","2021-03-29",22.332,1616987772000
"2021-03-29 03:31:12","2021-03-29",21.028,1616988672000
"2021-03-29 03:46:12","2021-03-29",20.044,1616989572000
"2021-03-29 04:01:12","2021-03-29",19.299,1616990472000
"2021-03-29 04:16:12","2021-03-29",19.032,1616991372000
"2021-03-29 04:31:12","2021-03-29",18.239,1616992272000
"2021-03-29 04:46:12","2021-03-29",17.66,1616993172000
"2021-03-29 05:01:12","2021-03-29",16.639,1616994072000
"2021-03-29 05:16:12","2021-03-29",15.903,1616994972000
"2021-03-29 05:31:12","2021-03-29",14.868,1616995872000
"2021-03-29 05:46:12","2021-03-29",14.203,1616996772000
"2021-03-29 06:01:12","2021-03-29",13.34,1616997672000
"2021-03-29 06:16:12","2021-03-29",12.698,1616998572000
"2021-03-29 06:31:12","2021-03-29",11.937,1616999472000
"2021-03-29 06:46:12","2021-03-29",11.344,1617000372000
"2021-03-29 07:01:12","2021-03-29",10.887,1617001272000
"2021-03-29 07:16:12","2021-03-29",9.921,1617002172000
"2021-03-29 07:31:12","2021-03-29",9.615,1617003072000
"2021-03-29 07:46:12","2021-03-29",9.258,1617003972000
"2021-03-29 08:01:12","2021-03-29",8.999,1617004872000
"2021-03-29 08:16:12","2021-03-29",8.707,1617005772000
"2021-03-29 08:31:12","2021-03-29",8.43,1617006672000
"2021-03-29 08:46:12","2021-03-29",7.916,1617007572000
"2021-03-29 09:01:12","2021-03-29",7.597,1617008472000
"2021-03-29 09:16:12","2021-03-29",7.444,1617009372000
"2021-03-29 09:31:12","2021-03-29",8.19,1617010272000
"2021-03-29 09:46:12","2021-03-29",9.227,1617011172000
"2021-03-29 10:01:12","2021-03-29",9.769,1617012072000
"2021-03-29 10:16:12","2021-03-29",10.927,1617012972000
"2021-03-29 10:31:12","2021-03-29",12.548,1617013872000
"2021-03-29 10:46:12","2021-03-29",13.586,1617014772000
"2021-03-29 11:01:12","2021-03-29",15.697,1617015672000
"2021-03-29 11:31:12","2021-03-29",18.278,1617017472000
"2021-03-29 11:46:12","2021-03-29",19.455,1617018372000
"2021-03-29 12:01:12","2021-03-29",19.705,1617019272000
"2021-03-29 12:16:12","2021-03-29",21.516,1617020172000
"2021-03-29 12:31:12","2021-03-29",22.283,1617021072000
"2021-03-29 12:46:12","2021-03-29",22.859,1617021972000
"2021-03-29 13:01:12","2021-03-29",24.058,1617022872000
"2021-03-29 13:16:12","2021-03-29",24.826,1617023772000
"2021-03-29 13:31:12","2021-03-29",22.85,1617024672000
"2021-03-29 13:46:12","2021-03-29",23.37,1617025572000
"2021-03-29 14:01:12","2021-03-29",23.85,1617026472000
"2021-03-29 14:16:12","2021-03-29",26.451,1617027372000
"2021-03-29 14:31:12","2021-03-29",25.57,1617028272000
"2021-03-29 14:46:12","2021-03-29",26.014,1617029172000
"2021-03-29 15:01:12","2021-03-29",25.665,1617030072000
"2021-03-29 15:16:12","2021-03-29",24.901,1617030972000
"2021-03-29 15:31:12","2021-03-29",23.703,1617031872000
"2021-03-29 15:46:12","2021-03-29",22.398,1617032772000
"2021-03-29 16:01:12","2021-03-29",20.936,1617033672000
"2021-03-29 16:16:12","2021-03-29",20.476,1617034572000
"2021-03-29 16:31:12","2021-03-29",19.726,1617035472000
"2021-03-29 16:46:12","2021-03-29",19.399,1617036372000
"2021-03-29 17:01:12","2021-03-29",18.924,1617037272000
"2021-03-29 17:16:12","2021-03-29",18.003,1617038172000
"2021-03-29 17:31:12","2021-03-29",17.352,1617039072000
"2021-03-29 17:46:12","2021-03-29",16.431,1617039972000
"2021-03-29 18:01:12","2021-03-29",15.621,1617040872000
"2021-03-29 18:16:12","2021-03-29",14.338,1617041772000
"2021-03-29 18:31:12","2021-03-29",14.057,1617042672000
"2021-03-29 18:46:12","2021-03-29",12.565,1617043572000
"2021-03-29 19:01:12","2021-03-29",12.199,1617044472000
"2021-03-29 19:16:12","2021-03-29",11.7,1617045372000
"2021-03-29 19:31:12","2021-03-29",10.845,1617046272000
"2021-03-29 19:46:12","2021-03-29",10.231,1617047172000
"2021-03-29 20:01:12","2021-03-29",10.081,1617048072000
"2021-03-29 20:16:12","2021-03-29",10.265,1617048972000
"2021-03-29 20:31:12","2021-03-29",9.966,1617049872000
"2021-03-29 20:46:12","2021-03-29",9.489,1617050772000
"2021-03-29 21:01:12","2021-03-29",9.262,1617051672000
"2021-03-29 21:16:12","2021-03-29",10.115,1617052572000
"2021-03-29 21:31:12","2021-03-29",11.407,1617053472000
"2021-03-29 21:46:12","2021-03-29",11.728,1617054372000
"2021-03-29 22:01:12","2021-03-29",13.411,1617055272000
"2021-03-29 22:16:12","2021-03-29",14.877,1617056172000
"2021-03-29 22:31:12","2021-03-29",16.864,1617057072000
"2021-03-29 22:46:12","2021-03-29",18.22,1617057972000
"2021-03-29 23:01:12","2021-03-29",19.198,1617058872000
"2021-03-29 23:16:12","2021-03-29",20.382,1617059772000
"2021-03-29 23:31:12","2021-03-29",21.199,1617060672000
"2021-03-29 23:46:12","2021-03-29",21.932,1617061572000
"2021-03-30 00:01:12","2021-03-30",22.826,1617062472000
"2021-03-30 00:16:12","2021-03-30",23.266,1617063372000
"2021-03-30 00:31:12","2021-03-30",22.849,1617064272000
"2021-03-30 00:46:12","2021-03-30",23.512,1617065172000
"2021-03-30 01:01:12","2021-03-30",22.908,1617066072000
"2021-03-30 01:16:12","2021-03-30",22.775,1617066972000
"2021-03-30 01:31:12","2021-03-30",24.186,1617067872000
"2021-03-30 01:46:12","2021-03-30",24.57,1617068772000
"2021-03-30 02:01:12","2021-03-30",25.096,1617069672000
"2021-03-30 02:16:12","2021-03-30",25.843,1617070572000
"2021-03-30 02:31:12","2021-03-30",25.823,1617071472000
"2021-03-30 02:46:12","2021-03-30",26.527,1617072372000
"2021-03-30 03:01:12","2021-03-30",25.896,1617073272000
"2021-03-30 03:16:12","2021-03-30",25.617,1617074172000
"2021-03-30 03:31:12","2021-03-30",24.823,1617075072000
"2021-03-30 03:46:12","2021-03-30",23.4,1617075972000
"2021-03-30 04:01:12","2021-03-30",22.734,1617076872000
"2021-03-30 04:16:12","2021-03-30",21.538,1617077772000
"2021-03-30 04:46:12","2021-03-30",19.931,1617079572000
"2021-03-30 05:01:12","2021-03-30",19.383,1617080472000
"2021-03-30 05:16:12","2021-03-30",18.842,1617081372000
"2021-03-30 05:31:12","2021-03-30",18.332,1617082272000
"2021-03-30 05:46:12","2021-03-30",17.352,1617083172000
"2021-03-30 06:01:12","2021-03-30",16.568,1617084072000
"2021-03-30 06:16:12","2021-03-30",15.573,1617084972000
"2021-03-30 06:31:12","2021-03-30",15.094,1617085872000
"2021-03-30 06:46:12","2021-03-30",13.911,1617086772000
"2021-03-30 07:01:12","2021-03-30",13.15,1617087672000
"2021-03-30 07:16:12","2021-03-30",12.763,1617088572000
"2021-03-30 07:31:12","2021-03-30",12.131,1617089472000
"2021-03-30 07:46:12","2021-03-30",11.261,1617090372000
"2021-03-30 08:01:12","2021-03-30",10.612,1617091272000
"2021-03-30 08:16:12","2021-03-30",10.082,1617092172000
"2021-03-30 08:31:12","2021-03-30",9.751,1617093072000
"2021-03-30 08:46:12","2021-03-30",9.467,1617093972000
"2021-03-30 09:01:12","2021-03-30",9.436,1617094872000
"2021-03-30 09:16:12","2021-03-30",9.304,1617095772000
"2021-03-30 09:31:12","2021-03-30",8.861,1617096672000
"2021-03-30 09:46:12","2021-03-30",8.576,1617097572000
"2021-03-30 10:01:12","2021-03-30",9.007,1617098472000
"2021-03-30 10:16:12","2021-03-30",9.161,1617099372000
"2021-03-30 10:31:12","2021-03-30",9.98,1617100272000
"2021-03-30 10:46:12","2021-03-30",11.139,1617101172000
"2021-03-30 11:01:12","2021-03-30",13.314,1617102072000
"2021-03-30 11:16:12","2021-03-30",14.85,1617102972000
"2021-03-30 11:31:12","2021-03-30",16.578,1617103872000
"2021-03-30 11:46:12","2021-03-30",17.184,1617104772000
"2021-03-30 12:01:12","2021-03-30",18.67,1617105672000
"2021-03-30 12:16:12","2021-03-30",19.209,1617106572000
"2021-03-30 12:31:12","2021-03-30",20.272,1617107472000
"2021-03-30 12:46:12","2021-03-30",20.975,1617108372000
"2021-03-30 13:01:12","2021-03-30",23.071,1617109272000
"2021-03-30 13:16:12","2021-03-30",23.591,1617110172000
"2021-03-30 13:31:12","2021-03-30",24.267,1617111072000
"2021-03-30 13:46:12","2021-03-30",24.88,1617111972000
"2021-03-30 14:01:12","2021-03-30",24.564,1617112872000
"2021-03-30 14:16:12","2021-03-30",23.931,1617113772000
"2021-03-30 14:31:12","2021-03-30",24.628,1617114672000
"2021-03-30 14:46:12","2021-03-30",24.994,1617115572000
"2021-03-30 15:15:01","2021-03-30",26.123,1617117301000
"2021-03-30 15:31:12","2021-03-30",26.241,1617118272000
"2021-03-30 15:46:12","2021-03-30",25.958,1617119172000
"2021-03-30 16:01:12","2021-03-30",24.996,1617120072000
"2021-03-30 16:16:12","2021-03-30",24.243,1617120972000
"2021-03-30 16:31:12","2021-03-30",22.798,1617121872000
"2021-03-30 16:46:12","2021-03-30",21.616,1617122772000
"2021-03-30 17:01:12","2021-03-30",21.414,1617123672000
"2021-03-30 17:16:12","2021-03-30",20.499,1617124572000
"2021-03-30 17:45:01","2021-03-30",20.03,1617126301000
"2021-03-30 18:01:12","2021-03-30",18.774,1617127272000
"2021-03-30 18:16:12","2021-03-30",17.505,1617128172000
"2021-03-30 18:31:12","2021-03-30",17.064,1617129072000
"2021-03-30 18:46:12","2021-03-30",15.829,1617129972000
"2021-03-30 19:01:12","2021-03-30",15.154,1617130872000
"2021-03-30 19:16:12","2021-03-30",14.089,1617131772000
"2021-03-30 19:31:12","2021-03-30",13.371,1617132672000
"2021-03-30 19:46:12","2021-03-30",12.579,1617133572000
"2021-03-30 20:01:12","2021-03-30",11.837,1617134472000
"2021-03-30 20:16:12","2021-03-30",11.01,1617135372000
"2021-03-30 20:31:12","2021-03-30",10.631,1617136272000
"2021-03-30 20:46:12","2021-03-30",9.907,1617137172000
"2021-03-30 21:01:12","2021-03-30",9.877,1617138072000
"2021-03-30 21:16:12","2021-03-30",9.912,1617138972000
"2021-03-30 21:31:12","2021-03-30",9.76,1617139872000
"2021-03-30 21:46:12","2021-03-30",9.292,1617140772000
"2021-03-30 22:01:12","2021-03-30",10.183,1617141672000
"2021-03-30 22:16:12","2021-03-30",10.696,1617142572000
"2021-03-30 22:31:12","2021-03-30",11.305,1617143472000
"2021-03-30 22:46:12","2021-03-30",12.597,1617144372000
"2021-03-30 23:01:12","2021-03-30",14.538,1617145272000
"2021-03-30 23:16:12","2021-03-30",16.889,1617146172000
"2021-03-30 23:31:12","2021-03-30",17.447,1617147072000
"2021-03-30 23:46:12","2021-03-30",19.116,1617147972000
"2021-03-31 00:01:12","2021-03-31",20.165,1617148872000
"2021-03-31 00:16:12","2021-03-31",21.075,1617149772000
"2021-03-31 00:31:12","2021-03-31",21.477,1617150672000
"2021-03-31 00:46:12","2021-03-31",22.207,1617151572000
"2021-03-31 01:01:12","2021-03-31",22.468,1617152472000
"2021-03-31 01:16:12","2021-03-31",23.555,1617153372000
"2021-03-31 01:31:12","2021-03-31",22.893,1617154272000
"2021-03-31 01:46:12","2021-03-31",24.049,1617155172000
"2021-03-31 02:01:12","2021-03-31",25.01,1617156072000
"2021-03-31 02:16:12","2021-03-31",24.039,1617156972000
"2021-03-31 02:31:12","2021-03-31",24.178,1617157872000
"2021-03-31 02:46:12","2021-03-31",25.484,1617158772000
"2021-03-31 03:01:12","2021-03-31",25.282,1617159672000
"2021-03-31 03:16:12","2021-03-31",25.953,1617160572000
"2021-03-31 03:31:12","2021-03-31",26.328,1617161472000
"2021-03-31 03:46:12","2021-03-31",25.879,1617162372000
"2021-03-31 04:01:12","2021-03-31",25.673,1617163272000
"2021-03-31 04:16:12","2021-03-31",24.788,1617164172000
"2021-03-31 04:31:12","2021-03-31",23.68,1617165072000
"2021-03-31 04:46:12","2021-03-31",22.481,1617165972000
"2021-03-31 05:01:12","2021-03-31",21.543,1617166872000
"2021-03-31 05:16:12","2021-03-31",21.081,1617167772000
"2021-03-31 05:31:12","2021-03-31",20.432,1617168672000
"2021-03-31 05:46:12","2021-03-31",19.789,1617169572000
"2021-03-31 06:01:12","2021-03-31",19.277,1617170472000
"2021-03-31 06:16:12","2021-03-31",18.529,1617171372000
"2021-03-31 06:31:12","2021-03-31",18.023,1617172272000
"2021-03-31 06:46:12","2021-03-31",17.185,1617173172000
"2021-03-31 07:01:12","2021-03-31",16.19,1617174072000
"2021-03-31 07:16:12","2021-03-31",15.276,1617174972000
"2021-03-31 07:31:12","2021-03-31",14.535,1617175872000
"2021-03-31 07:46:12","2021-03-31",13.86,1617176772000
"2021-03-31 08:01:12","2021-03-31",12.69,1617177672000
"2021-03-31 08:16:12","2021-03-31",12.091,1617178572000
"2021-03-31 08:31:12","2021-03-31",11.383,1617179472000
"2021-03-31 08:46:12","2021-03-31",10.638,1617180372000
"2021-03-31 09:01:12","2021-03-31",10.262,1617181272000
"2021-03-31 09:16:12","2021-03-31",9.927,1617182172000
"2021-03-31 09:31:12","2021-03-31",9.954,1617183072000
"2021-03-31 09:46:12","2021-03-31",9.774,1617183972000
"2021-03-31 10:01:12","2021-03-31",9.333,1617184872000
"2021-03-31 10:16:12","2021-03-31",9.457,1617185772000
"2021-03-31 10:31:12","2021-03-31",9.135,1617186672000
"2021-03-31 10:46:12","2021-03-31",9.411,1617187572000
"2021-03-31 11:01:12","2021-03-31",10.207,1617188472000
"2021-03-31 11:16:12","2021-03-31",10.861,1617189372000
"2021-03-31 11:31:12","2021-03-31",13.172,1617190272000
"2021-03-31 11:46:12","2021-03-31",14.222,1617191172000
"2021-03-31 12:01:12","2021-03-31",15.495,1617192072000
"2021-03-31 12:16:12","2021-03-31",16.761,1617192972000
"2021-03-31 12:31:12","2021-03-31",17.994,1617193872000
"2021-03-31 12:46:12","2021-03-31",18.938,1617194772000
"2021-03-31 13:01:12","2021-03-31",20.428,1617195672000
"2021-03-31 13:16:12","2021-03-31",20.546,1617196572000
"2021-03-31 13:31:12","2021-03-31",21.468,1617197472000
"2021-03-31 13:46:12","2021-03-31",23.063,1617198372000
"2021-03-31 14:01:12","2021-03-31",23.495,1617199272000
"2021-03-31 14:16:12","2021-03-31",24.247,1617200172000
"2021-03-31 14:31:12","2021-03-31",24.149,1617201072000
"2021-03-31 14:46:12","2021-03-31",24.118,1617201972000
"2021-03-31 15:01:12","2021-03-31",23.597,1617202872000
"2021-03-31 15:16:12","2021-03-31",24.96,1617203772000
"2021-03-31 15:31:12","2021-03-31",26.378,1617204672000
"2021-03-31 15:46:12","2021-03-31",25.935,1617205572000
"2021-03-31 16:01:12","2021-03-31",26.227,1617206472000
"2021-03-31 16:16:12","2021-03-31",26.031,1617207372000
"2021-03-31 16:31:12","2021-03-31",25.703,1617208272000
"2021-03-31 16:46:12","2021-03-31",24.762,1617209172000
"2021-03-31 17:16:12","2021-03-31",22.339,1617210972000
"2021-03-31 17:31:12","2021-03-31",21.664,1617211872000
"2021-03-31 17:46:12","2021-03-31",21.294,1617212772000
"2021-03-31 18:01:12","2021-03-31",20.646,1617213672000
"2021-03-31 18:16:12","2021-03-31",20.111,1617214572000
"2021-03-31 18:31:12","2021-03-31",19.94,1617215472000
"2021-03-31 18:46:12","2021-03-31",18.8,1617216372000
"2021-03-31 19:15:01","2021-03-31",17.957,1617218101000
"2021-03-31 19:31:12","2021-03-31",15.802,1617219072000
"2021-03-31 19:46:12","2021-03-31",15.114,1617219972000
"2021-03-31 20:01:12","2021-03-31",14.294,1617220872000
"2021-03-31 20:16:12","2021-03-31",13.593,1617221772000
"2021-03-31 20:31:12","2021-03-31",12.921,1617222672000
"2021-03-31 20:46:12","2021-03-31",12.316,1617223572000
"2021-03-31 21:01:12","2021-03-31",11.286,1617224472000
"2021-03-31 21:16:12","2021-03-31",10.832,1617225372000
"2021-03-31 21:31:12","2021-03-31",10.53,1617226272000
"2021-03-31 21:46:12","2021-03-31",10.52,1617227172000
"2021-03-31 22:01:12","2021-03-31",10.607,1617228072000
"2021-03-31 22:16:12","2021-03-31",10.18,1617228972000
"2021-03-31 22:31:12","2021-03-31",10.019,1617229872000
"2021-03-31 22:46:12","2021-03-31",10.767,1617230772000
"2021-03-31 23:01:12","2021-03-31",11.411,1617231672000
"2021-03-31 23:16:12","2021-03-31",11.952,1617232572000
"2021-03-31 23:31:12","2021-03-31",13.711,1617233472000
"2021-03-31 23:46:12","2021-03-31",15.466,1617234372000
"2021-04-01 00:01:12","2021-04-01",17.653,1617235272000
"2021-04-01 00:16:12","2021-04-01",18.965,1617236172000
"2021-04-01 00:31:12","2021-04-01",19.777,1617237072000
"2021-04-01 00:46:12","2021-04-01",20.929,1617237972000
"2021-04-01 01:01:12","2021-04-01",21.541,1617238872000
"2021-04-01 01:16:12","2021-04-01",22.367,1617239772000
"2021-04-01 01:31:12","2021-04-01",22.686,1617240672000
"2021-04-01 01:46:12","2021-04-01",23.298,1617241572000
"2021-04-01 02:01:12","2021-04-01",22.839,1617242472000
"2021-04-01 02:16:12","2021-04-01",22.535,1617243372000
"2021-04-01 02:31:12","2021-04-01",24.247,1617244272000
"2021-04-01 02:46:12","2021-04-01",24.351,1617245172000
"2021-04-01 03:01:12","2021-04-01",24.165,1617246072000
"2021-04-01 03:16:12","2021-04-01",24.284,1617246972000
"2021-04-01 03:31:12","2021-04-01",25.565,1617247872000
"2021-04-01 03:46:12","2021-04-01",25.382,1617248772000
"2021-04-01 04:01:12","2021-04-01",26.003,1617249672000
"2021-04-01 04:16:12","2021-04-01",26.571,1617250572000
"2021-04-01 04:31:12","2021-04-01",26.043,1617251472000
"2021-04-01 04:46:12","2021-04-01",25.768,1617252372000
"2021-04-01 05:01:12","2021-04-01",24.836,1617253272000
"2021-04-01 05:16:12","2021-04-01",23.532,1617254172000
"2021-04-01 05:31:12","2021-04-01",22.957,1617255072000
"2021-04-01 05:46:12","2021-04-01",21.693,1617255972000
"2021-04-01 06:01:12","2021-04-01",21.291,1617256872000
"2021-04-01 06:16:12","2021-04-01",21.002,1617257772000
"2021-04-01 06:31:12","2021-04-01",20.223,1617258672000
"2021-04-01 06:46:12","2021-04-01",19.583,1617259572000
"2021-04-01 07:01:12","2021-04-01",19.077,1617260472000
"2021-04-01 07:16:12","2021-04-01",18.361,1617261372000
"2021-04-01 07:31:12","2021-04-01",17.378,1617262272000
"2021-04-01 07:46:12","2021-04-01",16.806,1617263172000
"2021-04-01 08:01:12","2021-04-01",16.17,1617264072000
"2021-04-01 08:16:12","2021-04-01",15.16,1617264972000
"2021-04-01 08:31:12","2021-04-01",14.285,1617265872000
"2021-04-01 08:46:12","2021-04-01",13.68,1617266772000
"2021-04-01 09:01:12","2021-04-01",12.739,1617267672000
"2021-04-01 09:16:12","2021-04-01",12.239,1617268572000
"2021-04-01 09:31:12","2021-04-01",11.92,1617269472000
"2021-04-01 09:46:12","2021-04-01",11.596,1617270372000
"2021-04-01 10:01:12","2021-04-01",11.324,1617271272000
"2021-04-01 10:16:12","2021-04-01",11.05,1617272172000
"2021-04-01 10:31:12","2021-04-01",10.568,1617273072000
"2021-04-01 10:46:12","2021-04-01",10.455,1617273972000
"2021-04-01 11:01:12","2021-04-01",10.59,1617274872000
"2021-04-01 11:16:12","2021-04-01",10.88,1617275772000
"2021-04-01 11:31:12","2021-04-01",11.573,1617276672000
"2021-04-01 11:46:12","2021-04-01",12.313,1617277572000
"2021-04-01 12:01:12","2021-04-01",13.604,1617278472000
"2021-04-01 12:16:12","2021-04-01",15.538,1617279372000
"2021-04-01 12:31:12","2021-04-01",16.692,1617280272000
"2021-04-01 12:46:12","2021-04-01",17.75,1617281172000
"2021-04-01 13:01:12","2021-04-01",18.919,1617282072000
"2021-04-01 13:16:12","2021-04-01",19.78,1617282972000
"2021-04-01 13:31:12","2021-04-01",20.577,1617283872000
"2021-04-01 13:46:12","2021-04-01",21.134,1617284772000
"2021-04-01 14:01:12","2021-04-01",21.584,1617285672000
"2021-04-01 14:16:12","2021-04-01",22.228,1617286572000
"2021-04-01 14:31:12","2021-04-01",22.949,1617287472000
"2021-04-01 14:46:12","2021-04-01",23.787,1617288372000
"2021-04-01 15:01:12","2021-04-01",24.352,1617289272000
"2021-04-01 15:16:12","2021-04-01",24.402,1617290172000
"2021-04-01 15:31:12","2021-04-01",24.472,1617291072000
"2021-04-01 15:46:12","2021-04-01",23.822,1617291972000
"2021-04-01 16:01:12","2021-04-01",23.701,1617292872000
"2021-04-01 16:16:12","2021-04-01",26.554,1617293772000
"2021-04-01 16:31:12","2021-04-01",25.77,1617294672000
"2021-04-01 16:46:12","2021-04-01",26.22,1617295572000
"2021-04-01 17:01:12","2021-04-01",26.076,1617296472000
"2021-04-01 17:16:12","2021-04-01",25.825,1617297372000
"2021-04-01 17:31:12","2021-04-01",24.861,1617298272000
"2021-04-01 17:46:12","2021-04-01",23.365,1617299172000
"2021-04-01 18:01:12","2021-04-01",22.504,1617300072000
"2021-04-01 18:16:12","2021-04-01",22.007,1617300972000
"2021-04-01 18:31:12","2021-04-01",21.74,1617301872000
"2021-04-01 18:46:12","2021-04-01",21.265,1617302772000
"2021-04-01 19:01:12","2021-04-01",20.083,1617303672000
"2021-04-01 19:16:12","2021-04-01",19.591,1617304572000
"2021-04-01 19:31:12","2021-04-01",19.112,1617305472000
"2021-04-01 19:46:12","2021-04-01",18.236,1617306372000
"2021-04-01 20:01:12","2021-04-01",17.232,1617307272000
"2021-04-01 20:16:12","2021-04-01",16.014,1617308172000
"2021-04-01 20:31:12","2021-04-01",15.338,1617309072000
"2021-04-01 20:46:12","2021-04-01",14.487,1617309972000
"2021-04-01 21:01:12","2021-04-01",13.871,1617310872000
"2021-04-01 21:16:12","2021-04-01",13.214,1617311772000
"2021-04-01 21:31:12","2021-04-01",12.399,1617312672000
"2021-04-01 21:46:12","2021-04-01",11.44,1617313572000
"2021-04-01 22:01:12","2021-04-01",11.18,1617314472000
"2021-04-01 22:16:12","2021-04-01",11.161,1617315372000
"2021-04-01 22:31:12","2021-04-01",10.877,1617316272000
"2021-04-01 22:46:12","2021-04-01",10.666,1617317172000
"2021-04-01 23:01:12","2021-04-01",10.676,1617318072000
"2021-04-01 23:16:12","2021-04-01",11.367,1617318972000
"2021-04-01 23:31:12","2021-04-01",11.871,1617319872000
"2021-04-01 23:46:12","2021-04-01",12.697,1617320772000
"2021-04-02 00:01:12","2021-04-02",14.168,1617321672000
"2021-04-02 00:16:12","2021-04-02",15.988,1617322572000
"2021-04-02 00:31:12","2021-04-02",17.304,1617323472000
"2021-04-02 00:46:12","2021-04-02",18.444,1617324372000
"2021-04-02 01:01:12","2021-04-02",19.301,1617325272000
"2021-04-02 01:16:12","2021-04-02",19.84,1617326172000
"2021-04-02 01:31:12","2021-04-02",20.979,1617327072000
"2021-04-02 01:46:12","2021-04-02",21.656,1617327972000
"2021-04-02 02:01:12","2021-04-02",22.266,1617328872000
"2021-04-02 02:16:12","2021-04-02",22.438,1617329772000
"2021-04-02 02:31:12","2021-04-02",23.371,1617330672000
"2021-04-02 02:46:12","2021-04-02",23.691,1617331572000
"2021-04-02 03:01:12","2021-04-02",23.136,1617332472000
"2021-04-02 03:16:12","2021-04-02",23.418,1617333372000
"2021-04-02 03:31:12","2021-04-02",23.73,1617334272000
"2021-04-02 03:46:12","2021-04-02",24.317,1617335172000
"2021-04-02 04:01:12","2021-04-02",23.608,1617336072000
"2021-04-02 04:16:12","2021-04-02",25.529,1617336972000
"2021-04-02 04:31:12","2021-04-02",25.857,1617337872000
"2021-04-02 04:46:12","2021-04-02",25.505,1617338772000
"2021-04-02 05:01:12","2021-04-02",25.521,1617339672000
"2021-04-02 05:16:12","2021-04-02",25.485,1617340572000
"2021-04-02 05:31:12","2021-04-02",25.342,1617341472000
"2021-04-02 05:46:12","2021-04-02",24.784,1617342372000
"2021-04-02 06:01:12","2021-04-02",23.375,1617343272000
"2021-04-02 06:16:12","2021-04-02",22.516,1617344172000
"2021-04-02 06:31:12","2021-04-02",21.557,1617345072000
"2021-04-02 06:46:12","2021-04-02",21.095,1617345972000
"2021-04-02 07:01:12","2021-04-02",20.635,1617346872000
"2021-04-02 07:16:12","2021-04-02",19.831,1617347772000
"2021-04-02 07:31:12","2021-04-02",19.182,1617348672000
"2021-04-02 07:46:12","2021-04-02",18.971,1617349572000
"2021-04-02 08:01:12","2021-04-02",18.204,1617350472000
"2021-04-02 08:16:12","2021-04-02",17.417,1617351372000
"2021-04-02 08:31:15","2021-04-02",16.342,1617352275000
"2021-04-02 08:46:12","2021-04-02",15.693,1617353172000
"2021-04-02 09:01:12","2021-04-02",14.789,1617354072000
"2021-04-02 09:16:12","2021-04-02",13.942,1617354972000
"2021-04-02 09:31:12","2021-04-02",13.243,1617355872000
