"datetime","date","cond-i-subdaily-mS","epoch"
"2022-03-14 11:31:12","2022-03-14",22.945,1647257472000
"2022-03-14 11:46:12","2022-03-14",22.558,1647258372000
"2022-03-14 12:01:12","2022-03-14",22.565,1647259272000
"2022-03-14 12:16:12","2022-03-14",22.163,1647260172000
"2022-03-14 12:31:12","2022-03-14",21.051,1647261072000
"2022-03-14 12:46:12","2022-03-14",20.281,1647261972000
"2022-03-14 13:01:12","2022-03-14",20.329,1647262872000
"2022-03-14 13:16:12","2022-03-14",19.038,1647263772000
"2022-03-14 13:31:12","2022-03-14",18.925,1647264672000
"2022-03-14 13:46:12","2022-03-14",18.202,1647265572000
"2022-03-14 14:01:12","2022-03-14",17.791,1647266472000
"2022-03-14 14:16:12","2022-03-14",17.275,1647267372000
"2022-03-14 14:31:12","2022-03-14",16.82,1647268272000
"2022-03-14 14:46:12","2022-03-14",16.046,1647269172000
"2022-03-14 15:01:12","2022-03-14",15.609,1647270072000
"2022-03-14 15:16:12","2022-03-14",14.9,1647270972000
"2022-03-14 15:31:12","2022-03-14",13.702,1647271872000
"2022-03-14 15:46:12","2022-03-14",13.124,1647272772000
"2022-03-14 16:01:12","2022-03-14",12.42,1647273672000
"2022-03-14 16:16:12","2022-03-14",11.967,1647274572000
"2022-03-14 16:31:12","2022-03-14",11.263,1647275472000
"2022-03-14 16:46:12","2022-03-14",10.746,1647276372000
"2022-03-14 17:01:12","2022-03-14",10.384,1647277272000
"2022-03-14 17:16:12","2022-03-14",10.441,1647278172000
"2022-03-14 17:31:12","2022-03-14",10.337,1647279072000
"2022-03-14 17:46:12","2022-03-14",9.917,1647279972000
"2022-03-14 18:01:12","2022-03-14",9.896,1647280872000
"2022-03-14 18:16:12","2022-03-14",10.843,1647281772000
"2022-03-14 18:31:12","2022-03-14",9.818,1647282672000
"2022-03-14 18:46:12","2022-03-14",10.408,1647283572000
"2022-03-14 19:01:12","2022-03-14",12.894,1647284472000
"2022-03-14 19:16:12","2022-03-14",14.27,1647285372000
"2022-03-14 19:31:12","2022-03-14",13.949,1647286272000
"2022-03-14 19:46:12","2022-03-14",15.108,1647287172000
"2022-03-14 20:01:12","2022-03-14",15.422,1647288072000
"2022-03-14 20:16:12","2022-03-14",16.695,1647288972000
"2022-03-14 20:31:12","2022-03-14",16.625,1647289872000
"2022-03-14 20:46:12","2022-03-14",16.858,1647290772000
"2022-03-14 21:01:12","2022-03-14",16.926,1647291672000
"2022-03-14 21:16:12","2022-03-14",18.055,1647292572000
"2022-03-14 21:31:12","2022-03-14",18.738,1647293472000
"2022-03-14 21:46:12","2022-03-14",20.155,1647294372000
"2022-03-14 22:01:12","2022-03-14",20.561,1647295272000
"2022-03-14 22:16:12","2022-03-14",22.068,1647296172000
"2022-03-14 22:31:12","2022-03-14",22.043,1647297072000
"2022-03-14 22:46:12","2022-03-14",23.254,1647297972000
"2022-03-14 23:01:12","2022-03-14",23.026,1647298872000
"2022-03-14 23:16:12","2022-03-14",23.272,1647299772000
"2022-03-14 23:31:12","2022-03-14",23.18,1647300672000
"2022-03-14 23:46:12","2022-03-14",23.684,1647301572000
"2022-03-15 00:01:12","2022-03-15",23.928,1647302472000
"2022-03-15 00:16:12","2022-03-15",23.184,1647303372000
"2022-03-15 00:31:12","2022-03-15",22.346,1647304272000
"2022-03-15 00:46:12","2022-03-15",21.72,1647305172000
"2022-03-15 01:01:12","2022-03-15",20.435,1647306072000
"2022-03-15 01:16:12","2022-03-15",19.576,1647306972000
"2022-03-15 01:31:12","2022-03-15",19.008,1647307872000
"2022-03-15 01:46:12","2022-03-15",19.063,1647308772000
"2022-03-15 02:01:12","2022-03-15",18.652,1647309672000
"2022-03-15 02:16:12","2022-03-15",17.843,1647310572000
"2022-03-15 02:31:12","2022-03-15",17.303,1647311472000
"2022-03-15 02:46:12","2022-03-15",16.698,1647312372000
"2022-03-15 03:01:12","2022-03-15",15.916,1647313272000
"2022-03-15 03:16:12","2022-03-15",15.411,1647314172000
"2022-03-15 03:31:12","2022-03-15",14.701,1647315072000
"2022-03-15 03:46:12","2022-03-15",14.108,1647315972000
"2022-03-15 04:01:12","2022-03-15",12.795,1647316872000
"2022-03-15 04:16:12","2022-03-15",12.265,1647317772000
"2022-03-15 04:31:12","2022-03-15",11.827,1647318672000
"2022-03-15 04:46:12","2022-03-15",11.512,1647319572000
"2022-03-15 05:01:12","2022-03-15",10.748,1647320472000
"2022-03-15 05:16:12","2022-03-15",10.536,1647321372000
"2022-03-15 05:31:13","2022-03-15",10.071,1647322273000
"2022-03-15 05:46:12","2022-03-15",9.919,1647323172000
"2022-03-15 06:01:12","2022-03-15",10.087,1647324072000
"2022-03-15 06:16:12","2022-03-15",10.269,1647324972000
"2022-03-15 06:31:12","2022-03-15",9.895,1647325872000
"2022-03-15 06:46:12","2022-03-15",9.75,1647326772000
"2022-03-15 07:01:12","2022-03-15",10.007,1647327672000
"2022-03-15 07:16:12","2022-03-15",12.36,1647328572000
"2022-03-15 07:31:12","2022-03-15",12.558,1647329472000
"2022-03-15 07:46:12","2022-03-15",12.101,1647330372000
"2022-03-15 08:01:12","2022-03-15",13.504,1647331272000
"2022-03-15 08:16:12","2022-03-15",13.877,1647332172000
"2022-03-15 08:31:12","2022-03-15",14.319,1647333072000
"2022-03-15 08:46:12","2022-03-15",14.162,1647333972000
"2022-03-15 09:01:12","2022-03-15",15.021,1647334872000
"2022-03-15 09:16:12","2022-03-15",16.11,1647335772000
"2022-03-15 09:31:12","2022-03-15",16.953,1647336672000
"2022-03-15 09:46:12","2022-03-15",16.837,1647337572000
"2022-03-15 10:01:12","2022-03-15",16.802,1647338472000
"2022-03-15 10:16:12","2022-03-15",18.327,1647339372000
"2022-03-15 10:31:12","2022-03-15",19.376,1647340272000
"2022-03-15 10:46:12","2022-03-15",20.482,1647341172000
"2022-03-15 11:01:12","2022-03-15",20.088,1647342072000
"2022-03-15 11:16:12","2022-03-15",20.816,1647342972000
"2022-03-15 11:31:12","2022-03-15",21.278,1647343872000
"2022-03-15 11:46:12","2022-03-15",20.783,1647344772000
"2022-03-15 12:01:12","2022-03-15",22.408,1647345672000
"2022-03-15 12:16:12","2022-03-15",23.28,1647346572000
"2022-03-15 12:31:12","2022-03-15",23.537,1647347472000
"2022-03-15 12:46:12","2022-03-15",23.744,1647348372000
"2022-03-15 13:01:12","2022-03-15",23.167,1647349272000
"2022-03-15 13:16:12","2022-03-15",22.343,1647350172000
"2022-03-15 13:31:12","2022-03-15",22.072,1647351072000
"2022-03-15 13:46:12","2022-03-15",20.911,1647351972000
"2022-03-15 14:15:01","2022-03-15",20.172,1647353701000
"2022-03-15 14:31:12","2022-03-15",18.913,1647354672000
"2022-03-15 14:46:12","2022-03-15",17.859,1647355572000
"2022-03-15 15:01:12","2022-03-15",17.258,1647356472000
"2022-03-15 15:16:12","2022-03-15",16.556,1647357372000
"2022-03-15 15:31:12","2022-03-15",15.533,1647358272000
"2022-03-15 15:46:12","2022-03-15",14.614,1647359172000
"2022-03-15 16:01:12","2022-03-15",14.036,1647360072000
"2022-03-15 16:16:12","2022-03-15",13.668,1647360972000
"2022-03-15 16:31:12","2022-03-15",12.979,1647361872000
"2022-03-15 16:46:12","2022-03-15",12.398,1647362772000
"2022-03-15 17:01:12","2022-03-15",11.795,1647363672000
"2022-03-15 17:16:12","2022-03-15",11.41,1647364572000
"2022-03-15 17:31:12","2022-03-15",10.74,1647365472000
"2022-03-15 17:46:19","2022-03-15",10.564,1647366379000
"2022-03-15 18:01:12","2022-03-15",10.593,1647367272000
"2022-03-15 18:16:12","2022-03-15",11.041,1647368172000
"2022-03-15 18:31:12","2022-03-15",10.06,1647369072000
"2022-03-15 18:46:12","2022-03-15",10.16,1647369972000
"2022-03-15 19:01:12","2022-03-15",9.722,1647370872000
"2022-03-15 19:16:12","2022-03-15",10.27,1647371772000
"2022-03-15 19:31:12","2022-03-15",11.6,1647372672000
"2022-03-15 19:46:12","2022-03-15",12.664,1647373572000
"2022-03-15 20:01:12","2022-03-15",12.68,1647374472000
"2022-03-15 20:16:12","2022-03-15",13.754,1647375372000
"2022-03-15 20:31:12","2022-03-15",14.591,1647376272000
"2022-03-15 20:46:12","2022-03-15",15.198,1647377172000
"2022-03-15 21:01:12","2022-03-15",14.827,1647378072000
"2022-03-15 21:16:12","2022-03-15",15.342,1647378972000
"2022-03-15 21:31:12","2022-03-15",17.322,1647379872000
"2022-03-15 21:46:12","2022-03-15",19.545,1647380772000
"2022-03-15 22:01:12","2022-03-15",20.565,1647381672000
"2022-03-15 22:16:12","2022-03-15",20.639,1647382572000
"2022-03-15 22:31:12","2022-03-15",20.675,1647383472000
"2022-03-15 22:46:12","2022-03-15",21.31,1647384372000
"2022-03-15 23:01:12","2022-03-15",21.505,1647385272000
"2022-03-15 23:16:12","2022-03-15",22.902,1647386172000
"2022-03-15 23:31:12","2022-03-15",22.687,1647387072000
"2022-03-15 23:46:12","2022-03-15",22.569,1647387972000
"2022-03-16 00:01:12","2022-03-16",22.917,1647388872000
"2022-03-16 00:16:12","2022-03-16",23.179,1647389772000
"2022-03-16 00:31:12","2022-03-16",23.437,1647390672000
"2022-03-16 00:46:12","2022-03-16",23.912,1647391572000
"2022-03-16 01:01:12","2022-03-16",23.845,1647392472000
"2022-03-16 01:16:12","2022-03-16",23.499,1647393372000
"2022-03-16 01:31:12","2022-03-16",23.206,1647394272000
"2022-03-16 01:46:12","2022-03-16",22.319,1647395172000
"2022-03-16 02:01:12","2022-03-16",21.38,1647396072000
"2022-03-16 02:16:12","2022-03-16",20.075,1647396972000
"2022-03-16 02:31:12","2022-03-16",19.259,1647397872000
"2022-03-16 02:46:12","2022-03-16",18.284,1647398772000
"2022-03-16 03:01:12","2022-03-16",17.753,1647399672000
"2022-03-16 03:16:12","2022-03-16",16.898,1647400572000
"2022-03-16 03:31:12","2022-03-16",16.465,1647401472000
"2022-03-16 03:46:12","2022-03-16",15.787,1647402372000
"2022-03-16 04:01:12","2022-03-16",15.029,1647403272000
"2022-03-16 04:16:12","2022-03-16",14.515,1647404172000
"2022-03-16 04:31:12","2022-03-16",13.774,1647405072000
"2022-03-16 04:46:12","2022-03-16",13.031,1647405972000
"2022-03-16 05:01:12","2022-03-16",12.209,1647406872000
"2022-03-16 05:16:12","2022-03-16",11.569,1647407772000
"2022-03-16 05:31:12","2022-03-16",11.382,1647408672000
"2022-03-16 05:46:12","2022-03-16",11.083,1647409572000
"2022-03-16 06:01:12","2022-03-16",11.069,1647410472000
"2022-03-16 06:16:12","2022-03-16",10.97,1647411372000
"2022-03-16 06:31:12","2022-03-16",10.713,1647412272000
"2022-03-16 06:46:12","2022-03-16",9.629,1647413172000
"2022-03-16 07:01:12","2022-03-16",9.619,1647414072000
"2022-03-16 07:16:12","2022-03-16",9.963,1647414972000
"2022-03-16 07:31:12","2022-03-16",10.412,1647415872000
"2022-03-16 07:46:12","2022-03-16",11.493,1647416772000
"2022-03-16 08:01:12","2022-03-16",11.974,1647417672000
"2022-03-16 08:16:12","2022-03-16",12.426,1647418572000
"2022-03-16 08:31:12","2022-03-16",13.368,1647419472000
"2022-03-16 08:46:12","2022-03-16",14.77,1647420372000
"2022-03-16 09:01:13","2022-03-16",15.465,1647421273000
"2022-03-16 09:16:12","2022-03-16",15.394,1647422172000
"2022-03-16 09:31:12","2022-03-16",16.347,1647423072000
"2022-03-16 09:46:12","2022-03-16",17.543,1647423972000
"2022-03-16 10:01:12","2022-03-16",18.395,1647424872000
"2022-03-16 10:16:12","2022-03-16",18.293,1647425772000
"2022-03-16 10:31:12","2022-03-16",18.942,1647426672000
"2022-03-16 10:46:12","2022-03-16",19.8,1647427572000
"2022-03-16 11:01:12","2022-03-16",20.605,1647428472000
"2022-03-16 11:16:12","2022-03-16",20.708,1647429372000
"2022-03-16 11:31:12","2022-03-16",21.862,1647430272000
"2022-03-16 11:46:12","2022-03-16",21.2,1647431172000
"2022-03-16 12:01:12","2022-03-16",21.927,1647432072000
"2022-03-16 12:16:12","2022-03-16",22.713,1647432972000
"2022-03-16 12:31:12","2022-03-16",22.225,1647433872000
"2022-03-16 12:46:12","2022-03-16",24.74,1647434772000
"2022-03-16 13:01:12","2022-03-16",23.662,1647435672000
"2022-03-16 13:16:12","2022-03-16",24.382,1647436572000
"2022-03-16 13:31:12","2022-03-16",24.253,1647437472000
"2022-03-16 13:46:12","2022-03-16",23.959,1647438372000
"2022-03-16 14:01:12","2022-03-16",23.377,1647439272000
"2022-03-16 14:16:12","2022-03-16",22.344,1647440172000
"2022-03-16 14:31:12","2022-03-16",21.15,1647441072000
"2022-03-16 14:46:12","2022-03-16",20.305,1647441972000
"2022-03-16 15:01:12","2022-03-16",19.106,1647442872000
"2022-03-16 15:16:12","2022-03-16",18.308,1647443772000
"2022-03-16 15:31:12","2022-03-16",17.725,1647444672000
"2022-03-16 15:46:12","2022-03-16",17.3,1647445572000
"2022-03-16 16:01:12","2022-03-16",16.855,1647446472000
"2022-03-16 16:16:12","2022-03-16",16.357,1647447372000
"2022-03-16 16:31:12","2022-03-16",15.513,1647448272000
"2022-03-16 16:46:12","2022-03-16",14.51,1647449172000
"2022-03-16 17:01:12","2022-03-16",13.726,1647450072000
"2022-03-16 17:16:12","2022-03-16",12.943,1647450972000
"2022-03-16 17:31:12","2022-03-16",12.441,1647451872000
"2022-03-16 17:46:12","2022-03-16",12.085,1647452772000
"2022-03-16 18:01:12","2022-03-16",12.086,1647453672000
"2022-03-16 18:16:12","2022-03-16",11.952,1647454572000
"2022-03-16 18:31:12","2022-03-16",11.617,1647455472000
"2022-03-16 18:46:12","2022-03-16",11.191,1647456372000
"2022-03-16 19:01:12","2022-03-16",10.813,1647457272000
"2022-03-16 19:16:12","2022-03-16",9.912,1647458172000
"2022-03-16 19:31:12","2022-03-16",9.837,1647459072000
"2022-03-16 19:46:12","2022-03-16",9.685,1647459972000
"2022-03-16 20:01:12","2022-03-16",10.861,1647460872000
"2022-03-16 20:16:12","2022-03-16",12.12,1647461772000
"2022-03-16 20:31:12","2022-03-16",12.295,1647462672000
"2022-03-16 20:46:12","2022-03-16",13.042,1647463572000
"2022-03-16 21:01:12","2022-03-16",14.311,1647464472000
"2022-03-16 21:16:12","2022-03-16",14.828,1647465372000
"2022-03-16 21:31:12","2022-03-16",15.385,1647466272000
"2022-03-16 21:46:12","2022-03-16",15.969,1647467172000
"2022-03-16 22:01:12","2022-03-16",17.936,1647468072000
"2022-03-16 22:16:12","2022-03-16",18.789,1647468972000
"2022-03-16 22:31:12","2022-03-16",19.774,1647469872000
"2022-03-16 22:46:12","2022-03-16",20.442,1647470772000
"2022-03-16 23:01:12","2022-03-16",20.442,1647471672000
"2022-03-16 23:16:12","2022-03-16",21.069,1647472572000
"2022-03-16 23:31:12","2022-03-16",21.734,1647473472000
"2022-03-16 23:46:12","2022-03-16",22.208,1647474372000
"2022-03-17 00:01:12","2022-03-17",22.418,1647475272000
"2022-03-17 00:16:12","2022-03-17",22.611,1647476172000
"2022-03-17 00:31:12","2022-03-17",22.661,1647477072000
"2022-03-17 00:46:12","2022-03-17",22.834,1647477972000
"2022-03-17 01:01:12","2022-03-17",22.916,1647478872000
"2022-03-17 01:16:12","2022-03-17",23.091,1647479772000
"2022-03-17 01:31:12","2022-03-17",23.686,1647480672000
"2022-03-17 01:46:12","2022-03-17",23.271,1647481572000
"2022-03-17 02:01:12","2022-03-17",22.873,1647482472000
"2022-03-17 02:16:12","2022-03-17",22.489,1647483372000
"2022-03-17 02:31:12","2022-03-17",21.016,1647484272000
"2022-03-17 02:46:12","2022-03-17",19.982,1647485172000
"2022-03-17 03:01:12","2022-03-17",19.663,1647486072000
"2022-03-17 03:16:12","2022-03-17",18.28,1647486972000
"2022-03-17 03:31:12","2022-03-17",17.349,1647487872000
"2022-03-17 03:46:12","2022-03-17",16.726,1647488772000
"2022-03-17 04:01:12","2022-03-17",16.263,1647489672000
"2022-03-17 04:16:12","2022-03-17",15.288,1647490572000
"2022-03-17 04:31:12","2022-03-17",14.707,1647491472000
"2022-03-17 04:46:12","2022-03-17",14.009,1647492372000
"2022-03-17 05:01:12","2022-03-17",13.297,1647493272000
"2022-03-17 05:16:12","2022-03-17",12.683,1647494172000
"2022-03-17 05:31:12","2022-03-17",11.708,1647495072000
"2022-03-17 05:46:12","2022-03-17",11.334,1647495972000
"2022-03-17 06:01:12","2022-03-17",10.998,1647496872000
"2022-03-17 06:16:12","2022-03-17",9.831,1647497772000
"2022-03-17 06:31:12","2022-03-17",9.794,1647498672000
"2022-03-17 06:46:12","2022-03-17",9.483,1647499572000
"2022-03-17 07:01:12","2022-03-17",9.654,1647500472000
"2022-03-17 07:16:12","2022-03-17",9.075,1647501372000
"2022-03-17 07:31:12","2022-03-17",8.344,1647502272000
"2022-03-17 07:46:12","2022-03-17",9.432,1647503172000
"2022-03-17 08:01:12","2022-03-17",9.363,1647504072000
"2022-03-17 08:16:12","2022-03-17",9.682,1647504972000
"2022-03-17 08:31:12","2022-03-17",10.776,1647505872000
"2022-03-17 08:46:12","2022-03-17",11.3,1647506772000
"2022-03-17 09:01:12","2022-03-17",12.32,1647507672000
"2022-03-17 09:16:12","2022-03-17",12.96,1647508572000
"2022-03-17 09:31:12","2022-03-17",13.794,1647509472000
"2022-03-17 09:46:12","2022-03-17",14.531,1647510372000
"2022-03-17 10:01:12","2022-03-17",15.826,1647511272000
"2022-03-17 10:16:13","2022-03-17",16.956,1647512173000
"2022-03-17 10:31:12","2022-03-17",18.138,1647513072000
"2022-03-17 10:46:12","2022-03-17",19.517,1647513972000
"2022-03-17 11:01:12","2022-03-17",19.391,1647514872000
"2022-03-17 11:16:12","2022-03-17",19.89,1647515772000
"2022-03-17 11:31:12","2022-03-17",20.284,1647516672000
"2022-03-17 11:46:12","2022-03-17",20.612,1647517572000
"2022-03-17 12:01:12","2022-03-17",21.495,1647518472000
"2022-03-17 12:16:12","2022-03-17",20.712,1647519372000
"2022-03-17 12:31:12","2022-03-17",20.714,1647520272000
"2022-03-17 12:46:12","2022-03-17",20.853,1647521172000
"2022-03-17 13:01:12","2022-03-17",21.843,1647522072000
"2022-03-17 13:16:12","2022-03-17",22.614,1647522972000
"2022-03-17 13:31:12","2022-03-17",22.941,1647523872000
"2022-03-17 13:46:12","2022-03-17",23.606,1647524772000
"2022-03-17 14:01:12","2022-03-17",23.711,1647525672000
"2022-03-17 14:16:12","2022-03-17",23.458,1647526572000
"2022-03-17 14:31:12","2022-03-17",22.895,1647527472000
"2022-03-17 14:46:12","2022-03-17",21.497,1647528372000
"2022-03-17 15:01:12","2022-03-17",20.758,1647529272000
"2022-03-17 15:16:12","2022-03-17",20.241,1647530172000
"2022-03-17 15:31:12","2022-03-17",18.85,1647531072000
"2022-03-17 15:46:12","2022-03-17",18.191,1647531972000
"2022-03-17 16:01:12","2022-03-17",17.544,1647532872000
"2022-03-17 16:16:12","2022-03-17",17.02,1647533772000
"2022-03-17 16:31:12","2022-03-17",16.47,1647534672000
"2022-03-17 16:46:12","2022-03-17",15.865,1647535572000
"2022-03-17 17:01:12","2022-03-17",14.833,1647536472000
"2022-03-17 17:30:01","2022-03-17",14.117,1647538201000
"2022-03-17 17:46:12","2022-03-17",12.504,1647539172000
"2022-03-17 18:01:12","2022-03-17",12.002,1647540072000
"2022-03-17 18:16:12","2022-03-17",11.539,1647540972000
"2022-03-17 18:31:12","2022-03-17",10.438,1647541872000
"2022-03-17 18:46:12","2022-03-17",9.964,1647542772000
"2022-03-17 19:01:12","2022-03-17",10.1,1647543672000
"2022-03-17 19:16:12","2022-03-17",9.818,1647544572000
"2022-03-17 19:31:12","2022-03-17",9.638,1647545472000
"2022-03-17 19:46:12","2022-03-17",9.455,1647546372000
"2022-03-17 20:01:12","2022-03-17",8.398,1647547272000
"2022-03-17 20:16:12","2022-03-17",8.024,1647548172000
"2022-03-17 20:31:12","2022-03-17",8.945,1647549072000
"2022-03-17 20:46:12","2022-03-17",10.41,1647549972000
"2022-03-17 21:01:12","2022-03-17",11.114,1647550872000
"2022-03-17 21:16:12","2022-03-17",11.673,1647551772000
"2022-03-17 21:31:12","2022-03-17",13.282,1647552672000
"2022-03-17 21:46:12","2022-03-17",13.754,1647553572000
"2022-03-17 22:01:12","2022-03-17",14.421,1647554472000
"2022-03-17 22:16:12","2022-03-17",15.59,1647555372000
"2022-03-17 22:31:12","2022-03-17",17.979,1647556272000
"2022-03-17 22:46:12","2022-03-17",18.586,1647557172000
"2022-03-17 23:01:12","2022-03-17",19.225,1647558072000
"2022-03-17 23:16:12","2022-03-17",19.909,1647558972000
"2022-03-17 23:31:13","2022-03-17",19.797,1647559873000
"2022-03-17 23:46:12","2022-03-17",20.92,1647560772000
"2022-03-18 00:01:12","2022-03-18",20.68,1647561672000
"2022-03-18 00:16:12","2022-03-18",20.517,1647562572000
"2022-03-18 00:31:12","2022-03-18",21.362,1647563472000
"2022-03-18 00:46:12","2022-03-18",21.126,1647564372000
"2022-03-18 01:01:12","2022-03-18",21.395,1647565272000
"2022-03-18 01:16:12","2022-03-18",22.021,1647566172000
"2022-03-18 01:31:12","2022-03-18",22.266,1647567072000
"2022-03-18 01:46:12","2022-03-18",22.38,1647567972000
"2022-03-18 02:01:12","2022-03-18",22.912,1647568872000
"2022-03-18 02:16:12","2022-03-18",23.317,1647569772000
"2022-03-18 02:31:12","2022-03-18",22.957,1647570672000
"2022-03-18 02:46:12","2022-03-18",22.534,1647571572000
"2022-03-18 03:01:12","2022-03-18",21.693,1647572472000
"2022-03-18 03:16:12","2022-03-18",20.536,1647573372000
"2022-03-18 03:31:12","2022-03-18",19.22,1647574272000
"2022-03-18 03:46:12","2022-03-18",18.153,1647575172000
"2022-03-18 04:01:12","2022-03-18",17.574,1647576072000
"2022-03-18 04:16:12","2022-03-18",16.979,1647576972000
"2022-03-18 04:31:12","2022-03-18",16.494,1647577872000
"2022-03-18 04:46:12","2022-03-18",15.793,1647578772000
"2022-03-18 05:01:12","2022-03-18",15.464,1647579672000
"2022-03-18 05:16:12","2022-03-18",14.716,1647580572000
"2022-03-18 05:31:12","2022-03-18",13.521,1647581472000
"2022-03-18 05:46:12","2022-03-18",12.53,1647582372000
"2022-03-18 06:01:12","2022-03-18",11.919,1647583272000
"2022-03-18 06:16:12","2022-03-18",10.776,1647584172000
"2022-03-18 06:31:12","2022-03-18",10.317,1647585072000
"2022-03-18 06:46:12","2022-03-18",9.695,1647585972000
"2022-03-18 07:01:12","2022-03-18",8.887,1647586872000
"2022-03-18 07:16:12","2022-03-18",8.626,1647587772000
"2022-03-18 07:31:12","2022-03-18",8.386,1647588672000
"2022-03-18 07:46:12","2022-03-18",8.509,1647589572000
"2022-03-18 08:01:12","2022-03-18",8.242,1647590472000
"2022-03-18 08:16:12","2022-03-18",7.748,1647591372000
"2022-03-18 08:31:12","2022-03-18",8.032,1647592272000
"2022-03-18 08:46:12","2022-03-18",8.166,1647593172000
"2022-03-18 09:01:19","2022-03-18",8.357,1647594079000
"2022-03-18 09:16:12","2022-03-18",9.503,1647594972000
"2022-03-18 09:31:12","2022-03-18",9.958,1647595872000
"2022-03-18 09:46:12","2022-03-18",11.697,1647596772000
"2022-03-18 10:01:12","2022-03-18",12.727,1647597672000
"2022-03-18 10:16:12","2022-03-18",13.806,1647598572000
"2022-03-18 10:31:12","2022-03-18",15.153,1647599472000
"2022-03-18 10:46:12","2022-03-18",16.523,1647600372000
"2022-03-18 11:01:12","2022-03-18",18.102,1647601272000
"2022-03-18 11:16:12","2022-03-18",17.978,1647602172000
"2022-03-18 11:31:12","2022-03-18",18.421,1647603072000
"2022-03-18 11:46:12","2022-03-18",18.941,1647603972000
"2022-03-18 12:01:12","2022-03-18",19.829,1647604872000
"2022-03-18 12:16:12","2022-03-18",20.141,1647605772000
"2022-03-18 12:31:12","2022-03-18",20.642,1647606672000
"2022-03-18 12:46:12","2022-03-18",21.195,1647607572000
"2022-03-18 13:01:12","2022-03-18",20.75,1647608472000
"2022-03-18 13:16:12","2022-03-18",20.953,1647609372000
"2022-03-18 13:31:12","2022-03-18",21.221,1647610272000
"2022-03-18 13:46:12","2022-03-18",22.21,1647611172000
"2022-03-18 14:01:12","2022-03-18",22.423,1647612072000
"2022-03-18 14:16:12","2022-03-18",22.859,1647612972000
"2022-03-18 14:31:12","2022-03-18",23.493,1647613872000
"2022-03-18 14:46:12","2022-03-18",23.079,1647614772000
"2022-03-18 15:01:12","2022-03-18",22.914,1647615672000
"2022-03-18 15:16:12","2022-03-18",22.122,1647616572000
"2022-03-18 15:31:12","2022-03-18",21.198,1647617472000
"2022-03-18 15:46:12","2022-03-18",19.903,1647618372000
"2022-03-18 16:01:12","2022-03-18",18.852,1647619272000
"2022-03-18 16:16:12","2022-03-18",18.16,1647620172000
"2022-03-18 16:31:12","2022-03-18",17.337,1647621072000
"2022-03-18 16:46:12","2022-03-18",16.787,1647621972000
"2022-03-18 17:01:12","2022-03-18",16.121,1647622872000
"2022-03-18 17:16:12","2022-03-18",15.47,1647623772000
"2022-03-18 17:31:12","2022-03-18",14.685,1647624672000
"2022-03-18 17:46:12","2022-03-18",13.91,1647625572000
"2022-03-18 18:01:12","2022-03-18",13.225,1647626472000
"2022-03-18 18:16:12","2022-03-18",12.154,1647627372000
"2022-03-18 18:31:12","2022-03-18",11.113,1647628272000
"2022-03-18 18:46:12","2022-03-18",10.538,1647629172000
"2022-03-18 19:01:12","2022-03-18",9.813,1647630072000
"2022-03-18 19:16:12","2022-03-18",9.007,1647630972000
"2022-03-18 19:31:12","2022-03-18",8.477,1647631872000
"2022-03-18 19:46:12","2022-03-18",8.107,1647632772000
"2022-03-18 20:01:12","2022-03-18",7.769,1647633672000
"2022-03-18 20:16:12","2022-03-18",7.839,1647634572000
"2022-03-18 20:31:12","2022-03-18",7.561,1647635472000
"2022-03-18 20:46:12","2022-03-18",6.991,1647636372000
"2022-03-18 21:01:12","2022-03-18",7.223,1647637272000
"2022-03-18 21:16:12","2022-03-18",7.833,1647638172000
"2022-03-18 21:31:12","2022-03-18",9.032,1647639072000
"2022-03-18 21:46:12","2022-03-18",9.696,1647639972000
"2022-03-18 22:01:12","2022-03-18",11.393,1647640872000
"2022-03-18 22:16:12","2022-03-18",12.083,1647641772000
"2022-03-18 22:31:12","2022-03-18",13.069,1647642672000
"2022-03-18 22:46:12","2022-03-18",15.261,1647643572000
"2022-03-18 23:01:12","2022-03-18",16.456,1647644472000
"2022-03-18 23:16:12","2022-03-18",17.048,1647645372000
"2022-03-18 23:31:12","2022-03-18",17.588,1647646272000
"2022-03-18 23:46:12","2022-03-18",17.555,1647647172000
"2022-03-19 00:01:12","2022-03-19",18.923,1647648072000
"2022-03-19 00:16:12","2022-03-19",19.152,1647648972000
"2022-03-19 00:31:12","2022-03-19",19.739,1647649872000
"2022-03-19 00:46:12","2022-03-19",20.494,1647650772000
"2022-03-19 01:01:12","2022-03-19",20.042,1647651672000
"2022-03-19 01:16:12","2022-03-19",19.689,1647652572000
"2022-03-19 01:31:12","2022-03-19",20.385,1647653472000
"2022-03-19 01:46:12","2022-03-19",20.287,1647654372000
"2022-03-19 02:01:12","2022-03-19",21.115,1647655272000
"2022-03-19 02:16:12","2022-03-19",21.898,1647656172000
"2022-03-19 02:31:12","2022-03-19",22.036,1647657072000
"2022-03-19 02:46:12","2022-03-19",22.482,1647657972000
"2022-03-19 03:01:12","2022-03-19",22.523,1647658872000
"2022-03-19 03:16:12","2022-03-19",22.296,1647659772000
"2022-03-19 03:31:12","2022-03-19",21.792,1647660672000
"2022-03-19 03:46:12","2022-03-19",20.913,1647661572000
"2022-03-19 04:01:12","2022-03-19",19.185,1647662472000
"2022-03-19 04:16:12","2022-03-19",17.917,1647663372000
