"datetime","date","cond-i-subdaily-mS","epoch"
"2020-04-12 11:46:56","2020-04-12",10.1,1586692016000
"2020-04-12 12:01:56","2020-04-12",11.1,1586692916000
"2020-04-12 12:16:56","2020-04-12",11.6,1586693816000
"2020-04-12 12:31:56","2020-04-12",13.16,1586694716000
"2020-04-12 12:46:56","2020-04-12",14.3,1586695616000
"2020-04-12 13:01:56","2020-04-12",15.45,1586696516000
"2020-04-12 13:16:56","2020-04-12",16.96,1586697416000
"2020-04-12 13:31:56","2020-04-12",17.82,1586698316000
"2020-04-12 13:46:56","2020-04-12",18.8,1586699216000
"2020-04-12 14:01:56","2020-04-12",19.65,1586700116000
"2020-04-12 14:16:56","2020-04-12",20.34,1586701016000
"2020-04-12 14:31:56","2020-04-12",20.59,1586701916000
"2020-04-12 14:46:56","2020-04-12",21.12,1586702816000
"2020-04-12 15:01:56","2020-04-12",21.88,1586703716000
"2020-04-12 15:16:56","2020-04-12",22.15,1586704616000
"2020-04-12 15:31:56","2020-04-12",22.39,1586705516000
"2020-04-12 15:46:56","2020-04-12",22.7,1586706416000
"2020-04-12 16:01:57","2020-04-12",22.49,1586707317000
"2020-04-12 16:16:56","2020-04-12",23.31,1586708216000
"2020-04-12 16:31:56","2020-04-12",24.33,1586709116000
"2020-04-12 16:46:56","2020-04-12",24.08,1586710016000
"2020-04-12 17:01:56","2020-04-12",24.69,1586710916000
"2020-04-12 17:16:56","2020-04-12",25.3,1586711816000
"2020-04-12 17:31:56","2020-04-12",24.84,1586712716000
"2020-04-12 17:46:56","2020-04-12",23.93,1586713616000
"2020-04-12 18:01:56","2020-04-12",23.0,1586714516000
"2020-04-12 18:16:56","2020-04-12",21.7,1586715416000
"2020-04-12 18:31:56","2020-04-12",20.43,1586716316000
"2020-04-12 18:46:55","2020-04-12",19.99,1586717215000
"2020-04-12 19:01:55","2020-04-12",19.57,1586718115000
"2020-04-12 19:16:55","2020-04-12",18.87,1586719015000
"2020-04-12 19:31:56","2020-04-12",18.35,1586719916000
"2020-04-12 19:46:55","2020-04-12",18.16,1586720815000
"2020-04-12 20:01:56","2020-04-12",17.61,1586721716000
"2020-04-12 20:16:55","2020-04-12",16.7,1586722615000
"2020-04-12 20:31:55","2020-04-12",15.82,1586723515000
"2020-04-12 20:46:55","2020-04-12",14.86,1586724415000
"2020-04-12 21:01:56","2020-04-12",14.36,1586725316000
"2020-04-12 21:16:56","2020-04-12",13.57,1586726216000
"2020-04-12 21:31:55","2020-04-12",12.91,1586727115000
"2020-04-12 21:46:56","2020-04-12",11.96,1586728016000
"2020-04-12 22:01:55","2020-04-12",11.48,1586728915000
"2020-04-12 22:16:56","2020-04-12",11.64,1586729816000
"2020-04-12 22:31:56","2020-04-12",11.5,1586730716000
"2020-04-12 22:46:56","2020-04-12",11.53,1586731616000
"2020-04-12 23:01:56","2020-04-12",11.34,1586732516000
"2020-04-12 23:16:56","2020-04-12",10.71,1586733416000
"2020-04-12 23:31:56","2020-04-12",11.07,1586734316000
"2020-04-12 23:46:56","2020-04-12",11.23,1586735216000
"2020-04-13 00:01:56","2020-04-13",12.23,1586736116000
"2020-04-13 00:16:56","2020-04-13",12.96,1586737016000
"2020-04-13 00:31:56","2020-04-13",14.08,1586737916000
"2020-04-13 00:46:56","2020-04-13",15.74,1586738816000
"2020-04-13 01:01:56","2020-04-13",16.9,1586739716000
"2020-04-13 01:16:56","2020-04-13",17.69,1586740616000
"2020-04-13 01:31:56","2020-04-13",18.65,1586741516000
"2020-04-13 01:46:56","2020-04-13",19.32,1586742416000
"2020-04-13 02:01:56","2020-04-13",20.01,1586743316000
"2020-04-13 02:16:56","2020-04-13",20.5,1586744216000
"2020-04-13 02:31:56","2020-04-13",21.24,1586745116000
"2020-04-13 02:46:56","2020-04-13",21.85,1586746016000
"2020-04-13 03:01:56","2020-04-13",22.05,1586746916000
"2020-04-13 03:16:56","2020-04-13",22.64,1586747816000
"2020-04-13 03:31:56","2020-04-13",23.19,1586748716000
"2020-04-13 03:46:56","2020-04-13",23.65,1586749616000
"2020-04-13 04:01:56","2020-04-13",24.55,1586750516000
"2020-04-13 04:16:56","2020-04-13",23.79,1586751416000
"2020-04-13 04:31:56","2020-04-13",23.64,1586752316000
"2020-04-13 04:46:56","2020-04-13",24.17,1586753216000
"2020-04-13 05:01:56","2020-04-13",26.27,1586754116000
"2020-04-13 05:16:56","2020-04-13",25.58,1586755016000
"2020-04-13 05:31:56","2020-04-13",25.79,1586755916000
"2020-04-13 05:46:56","2020-04-13",25.44,1586756816000
"2020-04-13 06:01:56","2020-04-13",25.17,1586757716000
"2020-04-13 06:16:55","2020-04-13",24.54,1586758615000
"2020-04-13 06:31:56","2020-04-13",23.78,1586759516000
"2020-04-13 06:46:56","2020-04-13",22.48,1586760416000
"2020-04-13 07:01:55","2020-04-13",21.72,1586761315000
"2020-04-13 07:16:57","2020-04-13",20.73,1586762217000
"2020-04-13 07:31:56","2020-04-13",20.36,1586763116000
"2020-04-13 07:46:55","2020-04-13",19.8,1586764015000
"2020-04-13 08:01:56","2020-04-13",19.37,1586764916000
"2020-04-13 08:16:56","2020-04-13",18.59,1586765816000
"2020-04-13 08:31:56","2020-04-13",18.38,1586766716000
"2020-04-13 08:46:56","2020-04-13",17.67,1586767616000
"2020-04-13 09:01:56","2020-04-13",16.81,1586768516000
"2020-04-13 09:16:56","2020-04-13",16.06,1586769416000
"2020-04-13 09:31:56","2020-04-13",15.34,1586770316000
"2020-04-13 09:46:56","2020-04-13",14.68,1586771216000
"2020-04-13 10:01:56","2020-04-13",13.79,1586772116000
"2020-04-13 10:16:56","2020-04-13",13.78,1586773016000
"2020-04-13 10:31:56","2020-04-13",13.08,1586773916000
"2020-04-13 10:46:56","2020-04-13",13.15,1586774816000
"2020-04-13 11:01:56","2020-04-13",12.88,1586775716000
"2020-04-13 11:16:56","2020-04-13",12.8,1586776616000
"2020-04-13 11:31:56","2020-04-13",12.38,1586777516000
"2020-04-13 11:46:56","2020-04-13",12.2,1586778416000
"2020-04-13 12:01:56","2020-04-13",12.58,1586779316000
"2020-04-13 12:16:56","2020-04-13",13.29,1586780216000
"2020-04-13 12:31:56","2020-04-13",14.26,1586781116000
"2020-04-13 12:46:55","2020-04-13",14.61,1586782015000
"2020-04-13 13:01:56","2020-04-13",15.23,1586782916000
"2020-04-13 13:16:56","2020-04-13",16.87,1586783816000
"2020-04-13 13:31:56","2020-04-13",17.39,1586784716000
"2020-04-13 13:46:55","2020-04-13",17.93,1586785615000
"2020-04-13 14:01:56","2020-04-13",18.85,1586786516000
"2020-04-13 14:16:56","2020-04-13",19.53,1586787416000
"2020-04-13 14:31:56","2020-04-13",20.35,1586788316000
"2020-04-13 14:46:57","2020-04-13",20.47,1586789217000
"2020-04-13 15:01:56","2020-04-13",20.92,1586790116000
"2020-04-13 15:16:56","2020-04-13",19.78,1586791016000
"2020-04-13 15:31:56","2020-04-13",21.68,1586791916000
"2020-04-13 15:46:56","2020-04-13",22.15,1586792816000
"2020-04-13 16:01:56","2020-04-13",21.98,1586793716000
"2020-04-13 16:16:57","2020-04-13",21.77,1586794617000
"2020-04-13 16:31:56","2020-04-13",22.28,1586795516000
"2020-04-13 16:46:56","2020-04-13",23.15,1586796416000
"2020-04-13 17:01:56","2020-04-13",23.53,1586797316000
"2020-04-13 17:16:56","2020-04-13",23.55,1586798216000
"2020-04-13 17:31:56","2020-04-13",23.49,1586799116000
"2020-04-13 17:46:56","2020-04-13",23.77,1586800016000
"2020-04-13 18:01:56","2020-04-13",23.64,1586800916000
"2020-04-13 18:16:56","2020-04-13",23.76,1586801816000
"2020-04-13 18:31:55","2020-04-13",23.21,1586802715000
"2020-04-13 18:46:56","2020-04-13",23.0,1586803616000
"2020-04-13 19:01:55","2020-04-13",21.54,1586804515000
"2020-04-13 19:16:56","2020-04-13",20.71,1586805416000
"2020-04-13 19:31:56","2020-04-13",19.51,1586806316000
"2020-04-13 19:46:56","2020-04-13",18.22,1586807216000
"2020-04-13 20:01:56","2020-04-13",17.81,1586808116000
"2020-04-13 20:16:56","2020-04-13",17.38,1586809016000
"2020-04-13 20:31:56","2020-04-13",16.86,1586809916000
"2020-04-13 20:46:56","2020-04-13",16.71,1586810816000
"2020-04-13 21:01:56","2020-04-13",15.86,1586811716000
"2020-04-13 21:16:56","2020-04-13",15.28,1586812616000
"2020-04-13 21:31:55","2020-04-13",14.41,1586813515000
"2020-04-13 21:46:56","2020-04-13",13.59,1586814416000
"2020-04-13 22:01:56","2020-04-13",12.75,1586815316000
"2020-04-13 22:16:56","2020-04-13",12.1,1586816216000
"2020-04-13 22:31:56","2020-04-13",11.5,1586817116000
"2020-04-13 22:46:56","2020-04-13",10.85,1586818016000
"2020-04-13 23:01:56","2020-04-13",10.96,1586818916000
"2020-04-13 23:16:56","2020-04-13",10.93,1586819816000
"2020-04-13 23:31:56","2020-04-13",10.71,1586820716000
"2020-04-13 23:46:56","2020-04-13",10.15,1586821616000
"2020-04-14 00:01:56","2020-04-14",10.71,1586822516000
"2020-04-14 00:16:56","2020-04-14",10.82,1586823416000
"2020-04-14 00:31:55","2020-04-14",11.67,1586824315000
"2020-04-14 00:46:55","2020-04-14",12.29,1586825215000
"2020-04-14 01:01:55","2020-04-14",12.8,1586826115000
"2020-04-14 01:16:56","2020-04-14",13.54,1586827016000
"2020-04-14 01:31:56","2020-04-14",15.27,1586827916000
"2020-04-14 01:46:56","2020-04-14",15.57,1586828816000
"2020-04-14 02:01:56","2020-04-14",16.35,1586829716000
"2020-04-14 02:16:56","2020-04-14",17.93,1586830616000
"2020-04-14 02:31:56","2020-04-14",19.11,1586831516000
"2020-04-14 03:01:56","2020-04-14",19.92,1586833316000
"2020-04-14 03:16:55","2020-04-14",20.37,1586834215000
"2020-04-14 03:31:55","2020-04-14",20.91,1586835115000
"2020-04-14 03:46:55","2020-04-14",21.25,1586836015000
"2020-04-14 04:01:56","2020-04-14",21.84,1586836916000
"2020-04-14 04:16:56","2020-04-14",22.01,1586837816000
"2020-04-14 04:31:56","2020-04-14",22.32,1586838716000
"2020-04-14 04:46:56","2020-04-14",22.62,1586839616000
"2020-04-14 05:01:56","2020-04-14",22.55,1586840516000
"2020-04-14 05:16:56","2020-04-14",23.35,1586841416000
"2020-04-14 05:31:56","2020-04-14",23.52,1586842316000
"2020-04-14 05:46:56","2020-04-14",23.88,1586843216000
"2020-04-14 06:01:56","2020-04-14",23.64,1586844116000
"2020-04-14 06:16:56","2020-04-14",23.77,1586845016000
"2020-04-14 06:31:56","2020-04-14",23.5,1586845916000
"2020-04-14 06:46:56","2020-04-14",23.35,1586846816000
"2020-04-14 07:16:55","2020-04-14",21.72,1586848615000
"2020-04-14 07:31:56","2020-04-14",20.58,1586849516000
"2020-04-14 07:46:56","2020-04-14",19.57,1586850416000
"2020-04-14 08:01:56","2020-04-14",18.78,1586851316000
"2020-04-14 08:16:55","2020-04-14",18.55,1586852215000
"2020-04-14 08:31:55","2020-04-14",17.9,1586853115000
"2020-04-14 08:46:56","2020-04-14",17.44,1586854016000
"2020-04-14 09:01:56","2020-04-14",16.93,1586854916000
"2020-04-14 09:16:56","2020-04-14",16.43,1586855816000
"2020-04-14 09:31:56","2020-04-14",15.55,1586856716000
"2020-04-14 09:46:56","2020-04-14",15.17,1586857616000
"2020-04-14 10:01:56","2020-04-14",14.02,1586858516000
"2020-04-14 10:16:56","2020-04-14",13.31,1586859416000
"2020-04-14 10:31:56","2020-04-14",12.72,1586860316000
"2020-04-14 10:46:56","2020-04-14",12.13,1586861216000
"2020-04-14 11:01:56","2020-04-14",11.54,1586862116000
"2020-04-14 11:16:56","2020-04-14",11.21,1586863016000
"2020-04-14 11:31:56","2020-04-14",11.19,1586863916000
"2020-04-14 11:46:56","2020-04-14",11.3,1586864816000
"2020-04-14 12:01:56","2020-04-14",11.22,1586865716000
"2020-04-14 12:16:56","2020-04-14",10.55,1586866616000
"2020-04-14 12:31:56","2020-04-14",11.06,1586867516000
"2020-04-14 12:46:56","2020-04-14",11.23,1586868416000
"2020-04-14 13:01:56","2020-04-14",11.96,1586869316000
"2020-04-14 13:16:56","2020-04-14",12.71,1586870216000
"2020-04-14 13:31:56","2020-04-14",13.18,1586871116000
"2020-04-14 13:46:56","2020-04-14",14.29,1586872016000
"2020-04-14 14:01:56","2020-04-14",14.84,1586872916000
"2020-04-14 14:16:56","2020-04-14",14.98,1586873816000
"2020-04-14 14:31:56","2020-04-14",16.12,1586874716000
"2020-04-14 14:46:56","2020-04-14",16.76,1586875616000
"2020-04-14 15:01:56","2020-04-14",18.52,1586876516000
"2020-04-14 15:16:56","2020-04-14",18.71,1586877416000
"2020-04-14 15:31:56","2020-04-14",18.84,1586878316000
"2020-04-14 15:46:56","2020-04-14",19.74,1586879216000
"2020-04-14 16:01:56","2020-04-14",20.23,1586880116000
"2020-04-14 16:16:57","2020-04-14",20.34,1586881017000
"2020-04-14 16:31:57","2020-04-14",21.26,1586881917000
"2020-04-14 16:46:57","2020-04-14",21.03,1586882817000
"2020-04-14 17:01:57","2020-04-14",21.43,1586883717000
"2020-04-14 17:16:56","2020-04-14",22.27,1586884616000
"2020-04-14 17:31:56","2020-04-14",22.32,1586885516000
"2020-04-14 17:46:57","2020-04-14",22.45,1586886417000
"2020-04-14 18:01:56","2020-04-14",23.24,1586887316000
"2020-04-14 18:16:57","2020-04-14",23.24,1586888217000
"2020-04-14 18:31:56","2020-04-14",22.82,1586889116000
"2020-04-14 18:46:57","2020-04-14",22.89,1586890017000
"2020-04-14 19:01:56","2020-04-14",22.98,1586890916000
"2020-04-14 19:16:56","2020-04-14",22.75,1586891816000
"2020-04-14 19:31:56","2020-04-14",22.0,1586892716000
"2020-04-14 19:46:56","2020-04-14",21.34,1586893616000
"2020-04-14 20:01:56","2020-04-14",20.13,1586894516000
"2020-04-14 20:16:56","2020-04-14",19.02,1586895416000
"2020-04-14 20:31:55","2020-04-14",18.17,1586896315000
"2020-04-14 20:46:56","2020-04-14",17.35,1586897216000
"2020-04-14 21:01:56","2020-04-14",16.91,1586898116000
"2020-04-14 21:16:56","2020-04-14",16.46,1586899016000
"2020-04-14 21:31:56","2020-04-14",15.99,1586899916000
"2020-04-14 21:46:56","2020-04-14",15.26,1586900816000
"2020-04-14 22:01:56","2020-04-14",14.57,1586901716000
"2020-04-14 22:16:56","2020-04-14",13.4,1586902616000
"2020-04-14 22:31:56","2020-04-14",13.0,1586903516000
"2020-04-14 22:46:56","2020-04-14",12.22,1586904416000
"2020-04-14 23:01:56","2020-04-14",11.56,1586905316000
"2020-04-14 23:16:56","2020-04-14",11.15,1586906216000
"2020-04-14 23:31:56","2020-04-14",11.11,1586907116000
"2020-04-14 23:46:56","2020-04-14",11.02,1586908016000
"2020-04-15 00:01:56","2020-04-15",10.91,1586908916000
"2020-04-15 00:16:56","2020-04-15",10.75,1586909816000
"2020-04-15 00:31:56","2020-04-15",10.05,1586910716000
"2020-04-15 00:46:56","2020-04-15",10.01,1586911616000
"2020-04-15 01:01:55","2020-04-15",10.75,1586912515000
"2020-04-15 01:16:55","2020-04-15",11.3,1586913415000
"2020-04-15 01:31:56","2020-04-15",12.15,1586914316000
"2020-04-15 01:46:55","2020-04-15",12.34,1586915215000
"2020-04-15 02:01:55","2020-04-15",12.89,1586916115000
"2020-04-15 02:16:56","2020-04-15",14.08,1586917016000
"2020-04-15 02:31:56","2020-04-15",14.76,1586917916000
"2020-04-15 02:46:56","2020-04-15",15.31,1586918816000
"2020-04-15 03:01:56","2020-04-15",16.07,1586919716000
"2020-04-15 03:16:56","2020-04-15",17.03,1586920616000
"2020-04-15 03:31:56","2020-04-15",18.48,1586921516000
"2020-04-15 03:46:57","2020-04-15",18.86,1586922417000
"2020-04-15 04:01:56","2020-04-15",19.39,1586923316000
"2020-04-15 04:16:56","2020-04-15",20.11,1586924216000
"2020-04-15 04:31:56","2020-04-15",20.55,1586925116000
"2020-04-15 04:46:55","2020-04-15",21.09,1586926015000
"2020-04-15 05:01:56","2020-04-15",21.32,1586926916000
"2020-04-15 05:16:56","2020-04-15",21.41,1586927816000
"2020-04-15 05:31:57","2020-04-15",21.75,1586928717000
"2020-04-15 05:46:56","2020-04-15",22.0,1586929616000
"2020-04-15 06:01:56","2020-04-15",22.16,1586930516000
"2020-04-15 06:16:57","2020-04-15",22.5,1586931417000
"2020-04-15 06:31:56","2020-04-15",22.66,1586932316000
"2020-04-15 06:46:56","2020-04-15",23.24,1586933216000
"2020-04-15 07:01:56","2020-04-15",23.42,1586934116000
"2020-04-15 07:16:56","2020-04-15",23.21,1586935016000
"2020-04-15 07:31:56","2020-04-15",22.96,1586935916000
"2020-04-15 07:46:56","2020-04-15",22.82,1586936816000
"2020-04-15 08:01:56","2020-04-15",21.87,1586937716000
"2020-04-15 08:16:56","2020-04-15",21.23,1586938616000
"2020-04-15 08:31:56","2020-04-15",20.27,1586939516000
"2020-04-15 08:46:56","2020-04-15",19.32,1586940416000
"2020-04-15 09:01:56","2020-04-15",18.99,1586941316000
"2020-04-15 09:16:56","2020-04-15",17.92,1586942216000
"2020-04-15 09:31:56","2020-04-15",17.76,1586943116000
"2020-04-15 09:46:56","2020-04-15",17.25,1586944016000
"2020-04-15 10:01:57","2020-04-15",17.14,1586944917000
"2020-04-15 10:16:56","2020-04-15",16.31,1586945816000
"2020-04-15 10:31:56","2020-04-15",15.78,1586946716000
"2020-04-15 10:46:56","2020-04-15",15.26,1586947616000
"2020-04-15 11:01:57","2020-04-15",14.76,1586948517000
"2020-04-15 11:16:56","2020-04-15",13.9,1586949416000
"2020-04-15 11:31:56","2020-04-15",13.86,1586950316000
"2020-04-15 11:46:56","2020-04-15",13.41,1586951216000
"2020-04-15 12:01:56","2020-04-15",13.13,1586952116000
"2020-04-15 12:16:56","2020-04-15",12.63,1586953016000
"2020-04-15 12:31:56","2020-04-15",12.54,1586953916000
"2020-04-15 12:46:57","2020-04-15",11.85,1586954817000
"2020-04-15 13:01:56","2020-04-15",11.98,1586955716000
"2020-04-15 13:16:56","2020-04-15",11.92,1586956616000
"2020-04-15 13:31:57","2020-04-15",12.36,1586957517000
"2020-04-15 13:46:56","2020-04-15",13.58,1586958416000
"2020-04-15 14:01:56","2020-04-15",14.07,1586959316000
"2020-04-15 14:16:56","2020-04-15",14.5,1586960216000
"2020-04-15 14:31:56","2020-04-15",15.09,1586961116000
"2020-04-15 14:46:56","2020-04-15",16.6,1586962016000
"2020-04-15 15:01:56","2020-04-15",16.68,1586962916000
"2020-04-15 15:16:57","2020-04-15",16.74,1586963817000
"2020-04-15 15:31:56","2020-04-15",16.74,1586964716000
"2020-04-15 15:46:57","2020-04-15",17.13,1586965617000
"2020-04-15 16:01:57","2020-04-15",18.88,1586966517000
"2020-04-15 16:16:56","2020-04-15",18.86,1586967416000
"2020-04-15 16:31:57","2020-04-15",20.44,1586968317000
"2020-04-15 16:46:56","2020-04-15",20.25,1586969216000
"2020-04-15 17:01:57","2020-04-15",21.0,1586970117000
"2020-04-15 17:16:57","2020-04-15",21.14,1586971017000
"2020-04-15 17:31:57","2020-04-15",21.41,1586971917000
"2020-04-15 17:46:56","2020-04-15",22.23,1586972816000
"2020-04-15 18:01:56","2020-04-15",22.11,1586973716000
"2020-04-15 18:16:57","2020-04-15",22.16,1586974617000
"2020-04-15 18:31:57","2020-04-15",22.87,1586975517000
"2020-04-15 18:46:57","2020-04-15",23.7,1586976417000
"2020-04-15 19:01:56","2020-04-15",23.28,1586977316000
"2020-04-15 19:16:56","2020-04-15",22.61,1586978216000
"2020-04-15 19:31:56","2020-04-15",23.01,1586979116000
"2020-04-15 19:46:56","2020-04-15",22.88,1586980016000
"2020-04-15 20:01:57","2020-04-15",22.64,1586980917000
"2020-04-15 20:16:56","2020-04-15",21.92,1586981816000
"2020-04-15 20:31:56","2020-04-15",21.56,1586982716000
"2020-04-15 20:46:56","2020-04-15",20.25,1586983616000
"2020-04-15 21:01:56","2020-04-15",19.63,1586984516000
"2020-04-15 21:16:56","2020-04-15",18.72,1586985416000
"2020-04-15 21:31:56","2020-04-15",18.69,1586986316000
"2020-04-15 21:46:56","2020-04-15",17.79,1586987216000
"2020-04-15 22:01:56","2020-04-15",17.08,1586988116000
"2020-04-15 22:16:56","2020-04-15",17.3,1586989016000
"2020-04-15 22:31:56","2020-04-15",16.22,1586989916000
"2020-04-15 22:46:56","2020-04-15",15.8,1586990816000
"2020-04-15 23:01:56","2020-04-15",15.18,1586991716000
"2020-04-15 23:16:56","2020-04-15",14.33,1586992616000
"2020-04-15 23:31:56","2020-04-15",13.65,1586993516000
"2020-04-15 23:46:56","2020-04-15",12.93,1586994416000
"2020-04-16 00:01:55","2020-04-16",12.96,1586995315000
"2020-04-16 00:16:56","2020-04-16",12.76,1586996216000
"2020-04-16 00:31:56","2020-04-16",12.52,1586997116000
"2020-04-16 00:46:57","2020-04-16",12.14,1586998017000
"2020-04-16 01:01:57","2020-04-16",11.91,1586998917000
"2020-04-16 01:16:56","2020-04-16",11.22,1586999816000
"2020-04-16 01:31:56","2020-04-16",11.01,1587000716000
"2020-04-16 01:46:56","2020-04-16",10.93,1587001616000
"2020-04-16 02:01:56","2020-04-16",10.98,1587002516000
"2020-04-16 02:16:56","2020-04-16",11.61,1587003416000
"2020-04-16 02:31:56","2020-04-16",13.05,1587004316000
"2020-04-16 02:46:56","2020-04-16",13.57,1587005216000
"2020-04-16 03:01:56","2020-04-16",13.71,1587006116000
"2020-04-16 03:16:56","2020-04-16",13.4,1587007016000
"2020-04-16 03:31:56","2020-04-16",14.32,1587007916000
"2020-04-16 03:46:55","2020-04-16",15.07,1587008815000
"2020-04-16 04:01:56","2020-04-16",15.71,1587009716000
"2020-04-16 04:16:56","2020-04-16",15.96,1587010616000
"2020-04-16 04:31:56","2020-04-16",16.47,1587011516000
"2020-04-16 04:46:56","2020-04-16",17.71,1587012416000
"2020-04-16 05:01:56","2020-04-16",18.61,1587013316000
"2020-04-16 05:16:56","2020-04-16",19.29,1587014216000
"2020-04-16 05:31:56","2020-04-16",19.76,1587015116000
"2020-04-16 05:46:56","2020-04-16",20.07,1587016016000
"2020-04-16 06:01:56","2020-04-16",20.67,1587016916000
"2020-04-16 06:16:56","2020-04-16",21.67,1587017816000
"2020-04-16 06:31:56","2020-04-16",21.83,1587018716000
"2020-04-16 06:46:56","2020-04-16",21.67,1587019616000
"2020-04-16 07:01:57","2020-04-16",21.58,1587020517000
"2020-04-16 07:16:57","2020-04-16",22.15,1587021417000
"2020-04-16 07:31:56","2020-04-16",22.97,1587022316000
"2020-04-16 07:46:56","2020-04-16",23.96,1587023216000
"2020-04-16 08:01:57","2020-04-16",23.12,1587024117000
"2020-04-16 08:16:56","2020-04-16",23.37,1587025016000
"2020-04-16 08:31:57","2020-04-16",23.21,1587025917000
"2020-04-16 08:46:56","2020-04-16",23.02,1587026816000
"2020-04-16 09:01:56","2020-04-16",22.35,1587027716000
"2020-04-16 09:16:56","2020-04-16",21.61,1587028616000
"2020-04-16 09:31:55","2020-04-16",20.5,1587029515000
"2020-04-16 09:46:56","2020-04-16",20.15,1587030416000
"2020-04-16 10:01:57","2020-04-16",19.57,1587031317000
"2020-04-16 10:16:57","2020-04-16",19.1,1587032217000
"2020-04-16 10:31:57","2020-04-16",18.98,1587033117000
"2020-04-16 10:46:56","2020-04-16",18.19,1587034016000
"2020-04-16 11:01:56","2020-04-16",17.8,1587034916000
"2020-04-16 11:16:56","2020-04-16",17.21,1587035816000
"2020-04-16 11:31:57","2020-04-16",16.91,1587036717000
"2020-04-16 11:46:56","2020-04-16",16.39,1587037616000
"2020-04-16 12:01:56","2020-04-16",15.59,1587038516000
"2020-04-16 12:16:56","2020-04-16",15.11,1587039416000
"2020-04-16 12:31:56","2020-04-16",14.87,1587040316000
"2020-04-16 12:46:56","2020-04-16",14.4,1587041216000
"2020-04-16 13:01:57","2020-04-16",13.81,1587042117000
"2020-04-16 13:16:57","2020-04-16",13.62,1587043017000
"2020-04-16 13:31:56","2020-04-16",12.95,1587043916000
"2020-04-16 13:46:56","2020-04-16",12.31,1587044816000
"2020-04-16 14:01:56","2020-04-16",12.67,1587045716000
"2020-04-16 14:16:56","2020-04-16",12.63,1587046616000
"2020-04-16 14:31:56","2020-04-16",12.56,1587047516000
"2020-04-16 14:46:57","2020-04-16",12.8,1587048417000
"2020-04-16 15:01:56","2020-04-16",12.5,1587049316000
"2020-04-16 15:16:56","2020-04-16",13.1,1587050216000
"2020-04-16 15:31:56","2020-04-16",14.37,1587051116000
"2020-04-16 15:46:56","2020-04-16",15.0,1587052016000
"2020-04-16 16:01:56","2020-04-16",15.38,1587052916000
"2020-04-16 16:16:56","2020-04-16",15.49,1587053816000
"2020-04-16 16:31:57","2020-04-16",15.84,1587054717000
"2020-04-16 16:46:56","2020-04-16",16.4,1587055616000
"2020-04-16 17:01:56","2020-04-16",16.64,1587056516000
"2020-04-16 17:16:56","2020-04-16",16.9,1587057416000
"2020-04-16 17:31:56","2020-04-16",17.54,1587058316000
"2020-04-16 17:46:56","2020-04-16",17.85,1587059216000
"2020-04-16 18:01:56","2020-04-16",19.11,1587060116000
"2020-04-16 18:16:56","2020-04-16",20.99,1587061016000
"2020-04-16 18:31:56","2020-04-16",20.2,1587061916000
"2020-04-16 18:46:56","2020-04-16",20.87,1587062816000
"2020-04-16 19:01:56","2020-04-16",21.54,1587063716000
"2020-04-16 19:16:56","2020-04-16",21.77,1587064616000
"2020-04-16 19:31:56","2020-04-16",22.27,1587065516000
"2020-04-16 19:46:57","2020-04-16",22.79,1587066417000
"2020-04-16 20:01:57","2020-04-16",23.23,1587067317000
"2020-04-16 20:16:57","2020-04-16",23.88,1587068217000
"2020-04-16 20:31:57","2020-04-16",22.91,1587069117000
"2020-04-16 20:46:57","2020-04-16",23.18,1587070017000
"2020-04-16 21:01:56","2020-04-16",22.74,1587070916000
"2020-04-16 21:16:56","2020-04-16",22.28,1587071816000
"2020-04-16 21:31:56","2020-04-16",21.88,1587072716000
"2020-04-16 21:46:57","2020-04-16",21.1,1587073617000
"2020-04-16 22:01:56","2020-04-16",20.95,1587074516000
"2020-04-16 22:16:56","2020-04-16",19.8,1587075416000
"2020-04-16 22:31:56","2020-04-16",19.08,1587076316000
"2020-04-16 22:46:56","2020-04-16",18.59,1587077216000
"2020-04-16 23:01:56","2020-04-16",18.04,1587078116000
"2020-04-16 23:16:56","2020-04-16",17.75,1587079016000
"2020-04-16 23:31:57","2020-04-16",16.95,1587079917000
"2020-04-16 23:46:56","2020-04-16",16.42,1587080816000
"2020-04-17 00:01:56","2020-04-17",15.86,1587081716000
"2020-04-17 00:16:56","2020-04-17",15.46,1587082616000
"2020-04-17 00:31:56","2020-04-17",14.89,1587083516000
"2020-04-17 00:46:56","2020-04-17",14.41,1587084416000
"2020-04-17 01:01:56","2020-04-17",13.6,1587085316000
"2020-04-17 01:16:56","2020-04-17",13.66,1587086216000
"2020-04-17 01:31:56","2020-04-17",13.47,1587087116000
"2020-04-17 01:46:56","2020-04-17",12.9,1587088016000
"2020-04-17 02:01:56","2020-04-17",12.49,1587088916000
"2020-04-17 02:16:56","2020-04-17",11.82,1587089816000
"2020-04-17 02:31:56","2020-04-17",12.17,1587090716000
"2020-04-17 02:46:56","2020-04-17",11.93,1587091616000
"2020-04-17 03:01:56","2020-04-17",12.03,1587092516000
"2020-04-17 03:16:57","2020-04-17",11.94,1587093417000
"2020-04-17 03:31:57","2020-04-17",11.78,1587094317000
"2020-04-17 03:46:56","2020-04-17",11.81,1587095216000
"2020-04-17 04:01:57","2020-04-17",11.72,1587096117000
"2020-04-17 04:16:56","2020-04-17",11.75,1587097016000
"2020-04-17 04:31:56","2020-04-17",13.05,1587097916000
