"datetime","date","do-i-subdaily-mgL","epoch"
"2022-01-05 09:47:12","2022-01-05",11.03,1641376032000
"2022-01-05 10:02:12","2022-01-05",11.05,1641376932000
"2022-01-05 10:17:12","2022-01-05",11.08,1641377832000
"2022-01-05 10:32:15","2022-01-05",11.09,1641378735000
"2022-01-05 10:47:12","2022-01-05",11.08,1641379632000
"2022-01-05 11:02:12","2022-01-05",11.09,1641380532000
"2022-01-05 11:17:12","2022-01-05",11.08,1641381432000
"2022-01-05 11:32:12","2022-01-05",11.09,1641382332000
"2022-01-05 11:47:12","2022-01-05",11.12,1641383232000
"2022-01-05 12:02:14","2022-01-05",11.09,1641384134000
"2022-01-05 12:17:12","2022-01-05",11.09,1641385032000
"2022-01-05 12:32:14","2022-01-05",11.06,1641385934000
"2022-01-05 12:47:13","2022-01-05",11.06,1641386833000
"2022-01-05 13:02:12","2022-01-05",11.04,1641387732000
"2022-01-05 13:17:12","2022-01-05",10.98,1641388632000
"2022-01-05 13:32:12","2022-01-05",10.88,1641389532000
"2022-01-05 13:47:15","2022-01-05",10.86,1641390435000
"2022-01-05 14:02:12","2022-01-05",10.76,1641391332000
"2022-01-05 14:17:12","2022-01-05",10.83,1641392232000
"2022-01-05 14:32:12","2022-01-05",10.77,1641393132000
"2022-01-05 14:47:14","2022-01-05",10.81,1641394034000
"2022-01-05 15:02:12","2022-01-05",10.8,1641394932000
"2022-01-05 15:32:12","2022-01-05",10.78,1641396732000
"2022-01-05 15:47:12","2022-01-05",10.76,1641397632000
"2022-01-05 16:02:12","2022-01-05",10.8,1641398532000
"2022-01-05 16:17:12","2022-01-05",10.73,1641399432000
"2022-01-05 16:32:12","2022-01-05",10.72,1641400332000
"2022-01-05 16:47:12","2022-01-05",10.7,1641401232000
"2022-01-05 17:02:12","2022-01-05",10.68,1641402132000
"2022-01-05 17:17:15","2022-01-05",10.69,1641403035000
"2022-01-05 17:32:12","2022-01-05",10.69,1641403932000
"2022-01-05 17:47:12","2022-01-05",10.7,1641404832000
"2022-01-05 18:02:12","2022-01-05",10.76,1641405732000
"2022-01-05 18:17:14","2022-01-05",10.83,1641406634000
"2022-01-05 18:32:12","2022-01-05",10.91,1641407532000
"2022-01-05 18:47:12","2022-01-05",10.95,1641408432000
"2022-01-05 19:02:12","2022-01-05",10.96,1641409332000
"2022-01-05 19:17:12","2022-01-05",10.97,1641410232000
"2022-01-05 19:32:11","2022-01-05",11.02,1641411131000
"2022-01-05 19:47:12","2022-01-05",11.1,1641412032000
"2022-01-05 20:02:12","2022-01-05",11.18,1641412932000
"2022-01-05 20:17:12","2022-01-05",11.25,1641413832000
"2022-01-05 20:32:12","2022-01-05",11.3,1641414732000
"2022-01-05 20:47:12","2022-01-05",11.32,1641415632000
"2022-01-05 21:02:12","2022-01-05",11.35,1641416532000
"2022-01-05 21:17:12","2022-01-05",11.34,1641417432000
"2022-01-05 21:32:12","2022-01-05",11.33,1641418332000
"2022-01-05 21:47:12","2022-01-05",11.25,1641419232000
"2022-01-05 22:02:12","2022-01-05",11.21,1641420132000
"2022-01-05 22:17:12","2022-01-05",11.21,1641421032000
"2022-01-05 22:32:12","2022-01-05",11.24,1641421932000
"2022-01-05 22:47:12","2022-01-05",11.27,1641422832000
"2022-01-05 23:02:12","2022-01-05",11.3,1641423732000
"2022-01-05 23:17:12","2022-01-05",11.31,1641424632000
"2022-01-05 23:32:12","2022-01-05",11.33,1641425532000
"2022-01-05 23:47:12","2022-01-05",11.36,1641426432000
"2022-01-06 00:02:12","2022-01-06",11.37,1641427332000
"2022-01-06 00:17:12","2022-01-06",11.32,1641428232000
"2022-01-06 00:32:12","2022-01-06",11.32,1641429132000
"2022-01-06 00:47:12","2022-01-06",11.28,1641430032000
"2022-01-06 01:02:12","2022-01-06",11.21,1641430932000
"2022-01-06 01:17:12","2022-01-06",11.16,1641431832000
"2022-01-06 01:32:12","2022-01-06",11.2,1641432732000
"2022-01-06 01:47:12","2022-01-06",11.19,1641433632000
